,ChannelStartInKeV,ChannelCount
0,0.000829215,0
1,0.02084892,0
2,0.04086862,0
3,0.06088832,0
4,0.08090802,0
5,0.1009277,0
6,0.1209474,0
7,0.1409671,0
8,0.1609868,0
9,0.1810065,0
10,0.2010262,0
11,0.2210459,0
12,0.2410656,0
13,0.2610853,0
14,0.281105,0
15,0.3011247,6
16,0.3211444,109
17,0.3411641,1265
18,0.3611838,5820
19,0.3812035,12241
20,0.4012232,11781
21,0.4212429,5226
22,0.4412626,1073
23,0.4612823,114
24,0.4813021,11
25,0.5013217,5
26,0.5213414,4
27,0.5413612,7
28,0.5613809,1
29,0.5814006,1
30,0.6014202,0
31,0.6214399,3
32,0.6414596,2
33,0.6614794,0
34,0.6814991,796
35,0.7015188,723
36,0.7215384,768
37,0.7415581,698
38,0.7615778,673
39,0.7815976,733
40,0.8016173,732
41,0.821637,702
42,0.8416567,718
43,0.8616763,728
44,0.881696,646
45,0.9017158,669
46,0.9217355,691
47,0.9417552,670
48,0.9617749,664
49,0.9817945,681
50,1.001814,667
51,1.021834,643
52,1.041854,634
53,1.061873,655
54,1.081893,652
55,1.101913,634
56,1.121933,638
57,1.141952,614
58,1.161972,636
59,1.181992,622
60,1.202011,595
61,1.222031,579
62,1.242051,619
63,1.26207,562
64,1.28209,623
65,1.30211,601
66,1.322129,632
67,1.342149,607
68,1.362169,558
69,1.382189,568
70,1.402208,523
71,1.422228,577
72,1.442248,555
73,1.462267,568
74,1.482287,542
75,1.502307,562
76,1.522326,551
77,1.542346,564
78,1.562366,554
79,1.582386,552
80,1.602405,530
81,1.622425,537
82,1.642445,505
83,1.662464,539
84,1.682484,495
85,1.702504,451
86,1.722523,475
87,1.742543,531
88,1.762563,523
89,1.782583,489
90,1.802602,538
91,1.822622,504
92,1.842642,497
93,1.862661,521
94,1.882681,504
95,1.902701,515
96,1.922721,565
97,1.94274,573
98,1.96276,571
99,1.98278,541
100,2.002799,516
101,2.022819,536
102,2.042839,461
103,2.062858,481
104,2.082878,456
105,2.102898,493
106,2.122917,505
107,2.142937,454
108,2.162957,428
109,2.182977,466
110,2.202996,483
111,2.223016,444
112,2.243036,437
113,2.263055,486
114,2.283075,493
115,2.303095,516
116,2.323115,452
117,2.343134,500
118,2.363154,478
119,2.383174,463
120,2.403193,452
121,2.423213,445
122,2.443233,400
123,2.463253,446
124,2.483272,396
125,2.503292,435
126,2.523312,437
127,2.543331,446
128,2.563351,413
129,2.583371,466
130,2.60339,492
131,2.62341,450
132,2.64343,478
133,2.66345,436
134,2.683469,402
135,2.703489,388
136,2.723509,381
137,2.743528,399
138,2.763548,400
139,2.783568,359
140,2.803587,365
141,2.823607,363
142,2.843627,404
143,2.863647,382
144,2.883666,405
145,2.903686,391
146,2.923706,476
147,2.943725,493
148,2.963745,487
149,2.983765,490
150,3.003784,424
151,3.023804,428
152,3.043824,362
153,3.063843,362
154,3.083863,368
155,3.103883,394
156,3.123903,360
157,3.143922,360
158,3.163942,385
159,3.183962,379
160,3.203981,502
161,3.224001,736
162,3.244021,1170
163,3.26404,1878
164,3.28406,2488
165,3.30408,2907
166,3.3241,2827
167,3.344119,2323
168,3.364139,1756
169,3.384159,1073
170,3.404178,686
171,3.424198,509
172,3.444218,425
173,3.464237,468
174,3.484257,524
175,3.504277,556
176,3.524297,621
177,3.544316,647
178,3.564336,811
179,3.584356,977
180,3.604375,1327
181,3.624395,2126
182,3.644415,2965
183,3.664434,3939
184,3.684454,4541
185,3.704474,4354
186,3.724494,3634
187,3.744513,2545
188,3.764533,1534
189,3.784553,858
190,3.804572,485
191,3.824592,400
192,3.844612,295
193,3.864631,279
194,3.884651,275
195,3.904671,319
196,3.924691,363
197,3.94471,483
198,3.96473,617
199,3.98475,754
200,4.004769,877
201,4.024789,923
202,4.044809,769
203,4.064828,559
204,4.084848,452
205,4.104868,305
206,4.124887,295
207,4.144907,248
208,4.164927,211
209,4.184947,219
210,4.204967,202
211,4.224986,185
212,4.245006,209
213,4.265026,193
214,4.285045,181
215,4.305065,187
216,4.325085,209
217,4.345104,187
218,4.365124,201
219,4.385144,197
220,4.405163,198
221,4.425183,214
222,4.445203,201
223,4.465222,218
224,4.485242,195
225,4.505262,178
226,4.525281,179
227,4.545301,148
228,4.565321,188
229,4.585341,164
230,4.605361,155
231,4.62538,159
232,4.6454,188
233,4.66542,168
234,4.685439,163
235,4.705459,167
236,4.725479,166
237,4.745498,152
238,4.765518,151
239,4.785538,149
240,4.805557,154
241,4.825577,178
242,4.845597,190
243,4.865616,163
244,4.885636,161
245,4.905656,131
246,4.925676,154
247,4.945695,141
248,4.965715,128
249,4.985735,122
250,5.005754,144
251,5.025774,143
252,5.045794,136
253,5.065814,105
254,5.085833,117
255,5.105853,121
256,5.125873,114
257,5.145892,120
258,5.165912,130
259,5.185932,122
260,5.205952,108
261,5.225971,115
262,5.245991,139
263,5.266011,98
264,5.28603,124
265,5.30605,139
266,5.32607,141
267,5.346089,155
268,5.366109,158
269,5.386129,201
270,5.406148,197
271,5.426168,225
272,5.446188,208
273,5.466208,138
274,5.486228,162
275,5.506247,126
276,5.526267,116
277,5.546287,94
278,5.566306,86
279,5.586326,107
280,5.606346,109
281,5.626365,91
282,5.646385,92
283,5.666405,97
284,5.686424,94
285,5.706444,91
286,5.726464,104
287,5.746483,123
288,5.766503,182
289,5.786523,317
290,5.806542,447
291,5.826562,702
292,5.846582,1065
