,ChannelStartInKeV,ChannelCount
0,0.0007704048,0
1,0.02079011,0
2,0.04080981,0
3,0.06082951,0
4,0.08084921,0
5,0.1008689,0
6,0.1208886,0
7,0.1409083,0
8,0.160928,0
9,0.1809477,0
10,0.2009674,0
11,0.2209871,0
12,0.2410068,0
13,0.2610265,0
14,0.2810462,0
15,0.3010659,7
16,0.3210856,114
17,0.3411053,1247
18,0.361125,5591
19,0.3811447,11720
20,0.4011644,11317
21,0.4211841,5092
22,0.4412038,1047
23,0.4612235,119
24,0.4812432,13
25,0.5012629,3
26,0.5212826,4
27,0.5413023,2
28,0.561322,2
29,0.5813417,1
30,0.6013615,7
31,0.6213812,0
32,0.6414008,3
33,0.6614205,2
34,0.6814402,840
35,0.7014599,808
36,0.7214797,827
37,0.7414994,841
38,0.761519,835
39,0.7815387,836
40,0.8015584,797
41,0.8215781,756
42,0.8415979,733
43,0.8616176,751
44,0.8816373,745
45,0.9016569,739
46,0.9216766,754
47,0.9416963,779
48,0.9617161,715
49,0.9817358,764
50,1.001755,775
51,1.021775,741
52,1.041795,741
53,1.061815,722
54,1.081834,705
55,1.101854,709
56,1.121874,736
57,1.141893,659
58,1.161913,695
59,1.181933,644
60,1.201952,669
61,1.221972,680
62,1.241992,687
63,1.262012,691
64,1.282031,687
65,1.302051,634
66,1.322071,644
67,1.34209,683
68,1.36211,629
69,1.38213,633
70,1.402149,627
71,1.422169,635
72,1.442189,624
73,1.462209,639
74,1.482228,653
75,1.502248,658
76,1.522268,631
77,1.542287,620
78,1.562307,588
79,1.582327,610
80,1.602347,584
81,1.622366,564
82,1.642386,559
83,1.662406,525
84,1.682425,547
85,1.702445,527
86,1.722465,515
87,1.742484,530
88,1.762504,510
89,1.782524,568
90,1.802544,522
91,1.822563,539
92,1.842583,533
93,1.862603,576
94,1.882622,553
95,1.902642,610
96,1.922662,595
97,1.942681,616
98,1.962701,598
99,1.982721,598
100,2.002741,517
101,2.02276,561
102,2.04278,548
103,2.0628,512
104,2.082819,527
105,2.102839,530
106,2.122859,494
107,2.142878,529
108,2.162898,498
109,2.182918,524
110,2.202938,499
111,2.222957,525
112,2.242977,465
113,2.262997,486
114,2.283016,517
115,2.303036,555
116,2.323056,543
117,2.343076,552
118,2.363095,494
119,2.383115,461
120,2.403135,466
121,2.423154,455
122,2.443174,464
123,2.463194,456
124,2.483213,420
125,2.503233,456
126,2.523253,459
127,2.543272,475
128,2.563292,475
129,2.583312,478
130,2.603332,486
131,2.623351,502
132,2.643371,482
133,2.663391,492
134,2.68341,447
135,2.70343,424
136,2.72345,426
137,2.743469,408
138,2.763489,446
139,2.783509,425
140,2.803529,410
141,2.823548,402
142,2.843568,424
143,2.863588,443
144,2.883607,437
145,2.903627,502
146,2.923647,520
147,2.943666,559
148,2.963686,535
149,2.983706,487
150,3.003726,463
151,3.023745,400
152,3.043765,383
153,3.063785,404
154,3.083804,391
155,3.103824,373
156,3.123844,374
157,3.143863,407
158,3.163883,384
159,3.183903,456
160,3.203923,510
161,3.223942,686
162,3.243962,989
163,3.263982,1493
164,3.284001,1893
165,3.304021,2130
166,3.324041,2063
167,3.34406,1764
168,3.36408,1269
169,3.3841,843
170,3.404119,632
171,3.424139,527
172,3.444159,491
173,3.464179,469
174,3.484198,519
175,3.504218,625
176,3.524238,562
177,3.544257,653
178,3.564277,788
179,3.584297,992
180,3.604316,1472
181,3.624336,2380
182,3.644356,3602
183,3.664376,4716
184,3.684395,5486
185,3.704415,5388
186,3.724435,4601
187,3.744454,3140
188,3.764474,1911
189,3.784494,1021
190,3.804514,616
191,3.824533,374
192,3.844553,310
193,3.864573,312
194,3.884592,339
195,3.904612,339
196,3.924632,409
197,3.944652,540
198,3.964671,762
199,3.984691,937
200,4.004711,1059
201,4.02473,1079
202,4.04475,954
203,4.06477,739
204,4.084789,538
205,4.104809,395
206,4.124829,307
207,4.144848,258
208,4.164868,274
209,4.184888,239
210,4.204907,233
211,4.224927,202
212,4.244947,226
213,4.264966,216
214,4.284986,222
215,4.305006,213
