,ChannelStartInKeV,ChannelCount
0,0.0009687985,0
1,0.0209885,0
2,0.0410082,0
3,0.0610279,0
4,0.0810476,0
5,0.1010673,0
6,0.121087,0
7,0.1411067,0
8,0.1611264,0
9,0.1811461,0
10,0.2011658,0
11,0.2211855,0
12,0.2412052,0
13,0.2612249,0
14,0.2812446,0
15,0.3012643,6
16,0.321284,115
17,0.3413037,1234
18,0.3613234,5692
19,0.3813431,11919
20,0.4013628,11154
21,0.4213825,5020
22,0.4414022,1103
23,0.4614219,116
24,0.4814416,9
25,0.5014613,12
26,0.521481,6
27,0.5415007,5
28,0.5615204,1
29,0.5815401,4
30,0.6015598,3
31,0.6215795,2
32,0.6415992,1
33,0.6616189,0
34,0.6816387,815
35,0.7016583,820
36,0.721678,837
37,0.7416977,793
38,0.7617174,784
39,0.7817371,771
40,0.8017569,806
41,0.8217766,793
42,0.8417962,778
43,0.8618159,738
44,0.8818356,774
45,0.9018553,738
46,0.9218751,767
47,0.9418948,745
48,0.9619144,733
49,0.9819341,778
50,1.001954,716
51,1.021973,730
52,1.041993,708
53,1.062013,695
54,1.082033,727
55,1.102052,704
56,1.122072,690
57,1.142092,660
58,1.162111,674
59,1.182131,698
60,1.202151,687
61,1.222171,691
62,1.24219,641
63,1.26221,668
64,1.28223,653
65,1.302249,619
66,1.322269,641
67,1.342289,647
68,1.362309,631
69,1.382328,626
70,1.402348,615
71,1.422368,578
72,1.442387,588
73,1.462407,639
74,1.482427,628
75,1.502446,629
76,1.522466,645
77,1.542486,642
78,1.562505,589
79,1.582525,586
80,1.602545,561
81,1.622565,538
82,1.642584,543
83,1.662604,556
84,1.682624,539
85,1.702643,544
86,1.722663,606
87,1.742683,529
88,1.762702,574
89,1.782722,493
90,1.802742,501
91,1.822762,529
92,1.842781,546
93,1.862801,617
94,1.882821,594
95,1.90284,542
96,1.92286,604
97,1.94288,562
98,1.962899,577
99,1.982919,543
100,2.002939,608
101,2.022959,536
102,2.042978,554
103,2.062998,516
104,2.083018,535
105,2.103037,520
106,2.123057,488
107,2.143077,497
108,2.163096,524
109,2.183116,441
110,2.203136,539
111,2.223155,514
112,2.243175,490
113,2.263195,524
114,2.283215,511
115,2.303234,537
116,2.323254,519
117,2.343274,542
118,2.363293,492
119,2.383313,469
120,2.403333,497
121,2.423353,483
122,2.443372,445
123,2.463392,481
124,2.483412,483
125,2.503431,469
126,2.523451,476
127,2.543471,469
128,2.563491,482
129,2.58351,511
130,2.60353,496
131,2.62355,511
132,2.643569,516
133,2.663589,466
134,2.683609,445
135,2.703629,453
136,2.723648,414
137,2.743668,423
138,2.763688,423
139,2.783707,410
140,2.803727,395
141,2.823747,418
142,2.843766,433
143,2.863786,413
144,2.883806,424
145,2.903826,439
146,2.923845,505
147,2.943865,531
148,2.963885,505
149,2.983904,534
150,3.003924,434
151,3.023944,423
152,3.043963,366
153,3.063983,390
154,3.084003,327
155,3.104023,375
156,3.124042,384
157,3.144062,416
158,3.164082,402
159,3.184101,459
160,3.204121,555
161,3.224141,817
162,3.24416,1361
163,3.26418,2094
164,3.2842,2952
165,3.304219,3372
166,3.324239,3303
167,3.344259,2799
168,3.364279,2007
169,3.384298,1252
170,3.404318,778
171,3.424338,568
172,3.444357,521
173,3.464377,490
174,3.484397,577
175,3.504416,610
176,3.524436,662
177,3.544456,727
178,3.564476,809
179,3.584495,1001
180,3.604515,1147
181,3.624535,1430
182,3.644554,1908
183,3.664574,2309
184,3.684594,2690
185,3.704613,2552
186,3.724633,2058
187,3.744653,1547
188,3.764673,1011
189,3.784692,604
190,3.804712,382
191,3.824732,326
192,3.844751,284
193,3.864771,289
194,3.884791,267
195,3.90481,318
196,3.92483,351
197,3.94485,389
198,3.964869,438
199,3.984889,538
200,4.004909,598
201,4.024929,603
202,4.044949,498
203,4.064968,440
204,4.084988,379
205,4.105008,322
206,4.125027,289
207,4.145047,248
208,4.165067,226
209,4.185086,246
210,4.205106,209
211,4.225126,206
212,4.245145,187
213,4.265165,215
214,4.285185,198
215,4.305204,222
216,4.325224,195
217,4.345244,210
218,4.365263,204
219,4.385283,201
220,4.405303,194
221,4.425323,206
222,4.445343,207
223,4.465362,190
224,4.485382,193
225,4.505402,177
226,4.525421,185
227,4.545441,183
228,4.565461,173
229,4.58548,177
230,4.6055,177
231,4.62552,173
232,4.645539,188
233,4.665559,171
234,4.685579,153
235,4.705598,172
236,4.725618,164
237,4.745638,144
238,4.765657,164
239,4.785677,157
240,4.805697,144
241,4.825717,154
242,4.845737,151
243,4.865756,156
244,4.885776,163
245,4.905796,150
246,4.925815,151
247,4.945835,154
248,4.965855,170
249,4.985874,143
250,5.005894,142
251,5.025914,157
252,5.045933,153
253,5.065953,143
254,5.085973,129
255,5.105992,154
256,5.126012,129
257,5.146032,123
258,5.166052,126
259,5.186071,114
260,5.206091,125
261,5.226111,121
262,5.24613,122
263,5.26615,118
264,5.28617,119
265,5.30619,116
266,5.326209,150
267,5.346229,169
268,5.366249,172
269,5.386268,197
270,5.406288,229
271,5.426308,215
272,5.446328,200
273,5.466347,184
274,5.486367,147
275,5.506387,107
276,5.526406,117
277,5.546426,92
278,5.566446,112
279,5.586465,111
280,5.606485,118
281,5.626505,84
282,5.646524,86
283,5.666544,97
284,5.686564,98
285,5.706583,83
286,5.726604,88
287,5.746623,99
288,5.766643,139
289,5.786663,154
290,5.806682,202
291,5.826702,303
292,5.846722,375
293,5.866741,482
294,5.886761,525
295,5.906781,515
296,5.9268,443
297,5.94682,395
298,5.96684,293
299,5.986859,190
300,6.006879,152
301,6.026899,111
302,6.046918,87
303,6.066938,78
304,6.086958,102
305,6.106977,76
306,6.126997,85
307,6.147017,80
308,6.167037,68
309,6.187057,74
310,6.207076,72
311,6.227096,88
312,6.247116,97
313,6.267135,143
314,6.287155,230
315,6.307175,403
