,ChannelStartInKeV,ChannelCount
0,0.0008293641,0
1,0.02084907,0
2,0.04086877,0
3,0.06088847,0
4,0.08090817,0
5,0.1009279,0
6,0.1209476,0
7,0.1409673,0
8,0.160987,0
9,0.1810067,0
10,0.2010264,0
11,0.2210461,0
12,0.2410658,0
13,0.2610855,0
14,0.2811052,0
15,0.3011249,5
16,0.3211446,103
17,0.3411643,1167
18,0.361184,5688
19,0.3812037,11848
20,0.4012234,11567
21,0.4212431,4962
22,0.4412628,1064
23,0.4612825,142
24,0.4813022,8
25,0.5013219,8
26,0.5213416,5
27,0.5413613,2
28,0.561381,3
29,0.5814007,1
30,0.6014204,3
31,0.6214401,5
32,0.6414598,1
33,0.6614795,1
34,0.6814992,743
35,0.7015189,767
36,0.7215386,796
37,0.7415583,808
38,0.761578,782
39,0.7815977,769
40,0.8016174,746
41,0.8216371,751
42,0.8416568,703
43,0.8616765,765
44,0.8816962,719
45,0.9017159,690
46,0.9217356,700
47,0.9417553,694
48,0.961775,655
49,0.9817947,665
50,1.001814,686
51,1.021834,660
52,1.041854,713
53,1.061874,709
54,1.081893,676
55,1.101913,681
56,1.121933,674
57,1.141952,671
58,1.161972,668
59,1.181992,670
60,1.202011,650
61,1.222031,672
62,1.242051,641
63,1.262071,634
64,1.28209,638
65,1.30211,610
66,1.32213,648
67,1.342149,573
68,1.362169,594
69,1.382189,554
70,1.402208,565
71,1.422228,583
72,1.442248,584
73,1.462268,623
74,1.482287,611
75,1.502307,631
76,1.522327,555
77,1.542346,558
78,1.562366,563
79,1.582386,585
80,1.602405,548
81,1.622425,559
82,1.642445,541
83,1.662464,545
84,1.682484,524
85,1.702504,524
86,1.722524,488
87,1.742543,521
88,1.762563,531
89,1.782583,530
90,1.802602,511
91,1.822622,526
92,1.842642,575
93,1.862662,590
94,1.882681,560
95,1.902701,569
96,1.922721,575
97,1.94274,590
98,1.96276,550
99,1.98278,509
100,2.0028,524
101,2.022819,535
102,2.042839,527
103,2.062859,495
104,2.082878,526
105,2.102898,502
106,2.122918,493
107,2.142937,520
108,2.162957,484
109,2.182977,448
110,2.202996,469
111,2.223016,493
112,2.243036,453
113,2.263056,470
114,2.283075,500
115,2.303095,488
116,2.323115,473
117,2.343134,464
118,2.363154,452
119,2.383174,464
120,2.403193,395
121,2.423213,465
122,2.443233,444
123,2.463253,469
124,2.483272,452
125,2.503292,451
126,2.523312,405
127,2.543331,433
128,2.563351,465
129,2.583371,425
130,2.60339,468
131,2.62341,471
132,2.64343,465
133,2.66345,459
134,2.683469,430
135,2.703489,413
136,2.723509,395
137,2.743528,428
138,2.763548,424
139,2.783568,392
140,2.803587,398
141,2.823607,443
142,2.843627,401
143,2.863647,371
144,2.883666,412
145,2.903686,484
146,2.923706,471
147,2.943725,488
148,2.963745,526
149,2.983765,491
150,3.003784,426
151,3.023804,429
152,3.043824,383
153,3.063844,412
154,3.083863,399
155,3.103883,362
156,3.123903,353
157,3.143922,402
158,3.163942,365
159,3.183962,421
160,3.203982,501
161,3.224001,663
162,3.244021,1043
163,3.264041,1461
164,3.28406,1881
165,3.30408,2275
166,3.3241,2268
167,3.34412,1887
168,3.364139,1313
169,3.384159,870
170,3.404179,639
171,3.424198,476
172,3.444218,458
173,3.464238,495
174,3.484257,560
175,3.504277,569
176,3.524297,595
177,3.544317,663
178,3.564336,716
179,3.584356,922
180,3.604376,1320
181,3.624395,2021
182,3.644415,2857
183,3.664435,3915
184,3.684454,4521
185,3.704474,4494
186,3.724494,3689
187,3.744514,2541
188,3.764533,1551
189,3.784553,904
190,3.804573,498
191,3.824592,355
192,3.844612,315
193,3.864632,298
194,3.884651,302
195,3.904671,345
196,3.924691,378
197,3.94471,471
198,3.96473,600
199,3.98475,759
200,4.00477,899
201,4.024789,888
202,4.044809,761
203,4.064829,629
204,4.084848,484
205,4.104868,404
206,4.124888,309
207,4.144907,273
208,4.164927,267
209,4.184947,267
210,4.204967,252
211,4.224986,233
212,4.245006,216
213,4.265026,218
214,4.285045,208
215,4.305065,212
216,4.325085,207
217,4.345105,195
218,4.365124,210
219,4.385144,211
220,4.405164,233
221,4.425183,264
222,4.445203,251
223,4.465223,287
224,4.485242,300
225,4.505262,249
226,4.525282,213
227,4.545301,209
228,4.565321,201
229,4.585341,217
230,4.605361,178
231,4.625381,179
232,4.6454,197
233,4.66542,185
234,4.68544,157
235,4.705459,154
236,4.725479,176
237,4.745499,197
238,4.765518,196
239,4.785538,228
240,4.805558,233
241,4.825577,217
242,4.845597,226
243,4.865617,249
244,4.885636,196
245,4.905656,181
246,4.925676,183
247,4.945695,198
248,4.965715,181
249,4.985735,168
250,5.005754,156
251,5.025774,133
252,5.045794,152
253,5.065814,152
254,5.085834,143
255,5.105853,138
256,5.125873,152
257,5.145893,163
258,5.165912,145
259,5.185932,173
260,5.205952,142
261,5.225971,136
262,5.245991,125
263,5.266011,126
264,5.28603,149
265,5.30605,121
266,5.32607,145
267,5.346089,150
268,5.366109,192
269,5.386129,211
270,5.406148,228
271,5.426168,231
272,5.446188,202
273,5.466208,170
274,5.486228,165
275,5.506247,153
276,5.526267,132
277,5.546287,132
278,5.566306,114
279,5.586326,130
280,5.606346,109
281,5.626365,122
282,5.646385,121
283,5.666405,128
284,5.686424,157
285,5.706444,182
286,5.726464,251
287,5.746483,435
288,5.766503,828
289,5.786523,1674
290,5.806543,2842
291,5.826562,4960
292,5.846582,7269
293,5.866602,9319
294,5.886621,10912
295,5.906641,10950
296,5.926661,9932
297,5.946681,7741
298,5.9667,5391
299,5.98672,3244
300,6.00674,1718
301,6.026759,931
302,6.046779,414
303,6.066799,240
304,6.086819,146
305,6.106838,123
306,6.126858,95
307,6.146878,114
308,6.166897,87
309,6.186917,97
310,6.206937,104
311,6.226956,102
312,6.246976,131
313,6.266996,153
314,6.287015,220
315,6.307035,311
316,6.327055,494
317,6.347075,711
318,6.367095,885
319,6.387114,1276
320,6.407134,1541
321,6.427154,1728
322,6.447173,1923
323,6.467193,2037
324,6.487213,2048
325,6.507232,1945
326,6.527252,1496
327,6.547272,1214
328,6.567291,799
329,6.587311,526
330,6.607331,312
331,6.62735,183
332,6.64737,119
333,6.66739,82
334,6.687409,68
335,6.707429,53
336,6.727449,57
337,6.747468,39
338,6.767488,43
339,6.787508,67
