,ChannelStartInKeV,ChannelCount
0,0.0007443956,0
1,0.0207641,0
2,0.0407838,0
3,0.0608035,0
4,0.0808232,0
5,0.1008429,0
6,0.1208626,0
7,0.1408823,0
8,0.160902,0
9,0.1809217,0
10,0.2009414,0
11,0.2209611,0
12,0.2409808,0
13,0.2610005,0
14,0.2810202,1
15,0.3010399,1
16,0.3210596,135
17,0.3410793,1172
18,0.361099,5609
19,0.3811187,12137
20,0.4011384,11519
21,0.4211581,5077
22,0.4411778,1076
23,0.4611975,126
24,0.4812172,18
25,0.5012369,4
26,0.5212566,5
27,0.5412763,2
28,0.561296,0
29,0.5813157,4
30,0.6013354,4
31,0.6213551,3
32,0.6413748,2
33,0.6613945,1
34,0.6814142,759
35,0.701434,792
36,0.7214536,754
37,0.7414733,788
38,0.761493,743
39,0.7815127,760
40,0.8015324,788
41,0.8215522,761
42,0.8415719,741
43,0.8615915,726
44,0.8816112,683
45,0.9016309,739
46,0.9216506,719
47,0.9416704,730
48,0.9616901,760
49,0.9817097,711
50,1.001729,674
51,1.021749,670
52,1.041769,719
53,1.061789,658
54,1.081808,693
55,1.101828,632
56,1.121848,650
57,1.141867,657
58,1.161887,703
59,1.181907,660
60,1.201926,653
61,1.221946,643
62,1.241966,625
63,1.261986,594
64,1.282005,629
65,1.302025,615
66,1.322045,603
67,1.342064,588
68,1.362084,621
69,1.382104,592
70,1.402123,548
71,1.422143,581
72,1.442163,526
73,1.462183,580
74,1.482202,644
75,1.502222,610
76,1.522242,571
77,1.542261,559
78,1.562281,535
79,1.582301,538
80,1.60232,532
81,1.62234,529
82,1.64236,492
83,1.66238,561
84,1.682399,564
85,1.702419,509
86,1.722439,458
87,1.742458,515
88,1.762478,497
89,1.782498,572
90,1.802518,495
91,1.822537,555
92,1.842557,577
93,1.862577,521
94,1.882596,550
95,1.902616,537
96,1.922636,607
97,1.942655,587
98,1.962675,545
99,1.982695,539
100,2.002714,539
101,2.022734,516
102,2.042754,522
103,2.062774,535
104,2.082793,504
105,2.102813,534
106,2.122833,504
107,2.142852,485
108,2.162872,522
109,2.182892,485
110,2.202912,482
111,2.222931,465
112,2.242951,475
113,2.262971,485
114,2.28299,495
115,2.30301,513
116,2.32303,454
117,2.34305,528
118,2.363069,493
119,2.383089,427
120,2.403109,445
121,2.423128,415
122,2.443148,444
123,2.463168,423
124,2.483187,417
125,2.503207,409
126,2.523227,438
127,2.543247,437
128,2.563266,439
129,2.583286,441
130,2.603306,447
131,2.623325,483
132,2.643345,480
133,2.663365,412
134,2.683384,439
135,2.703404,423
136,2.723424,388
137,2.743443,374
138,2.763463,359
139,2.783483,429
140,2.803503,413
141,2.823522,370
142,2.843542,368
143,2.863562,388
144,2.883581,371
145,2.903601,438
146,2.923621,479
147,2.94364,506
148,2.96366,496
149,2.98368,475
150,3.0037,383
151,3.023719,375
152,3.043739,352
153,3.063759,379
154,3.083778,333
155,3.103798,351
156,3.123818,365
157,3.143837,373
158,3.163857,364
159,3.183877,445
160,3.203897,546
161,3.223916,719
162,3.243936,1096
163,3.263956,1652
164,3.283975,2171
165,3.303995,2627
166,3.324015,2475
167,3.344034,2058
168,3.364054,1470
169,3.384074,937
170,3.404094,703
171,3.424113,554
172,3.444133,444
173,3.464153,490
174,3.484172,531
175,3.504192,608
176,3.524212,594
177,3.544231,688
178,3.564251,807
179,3.584271,1053
180,3.60429,1607
181,3.62431,2484
182,3.64433,3811
183,3.66435,5214
184,3.684369,5979
185,3.704389,5893
186,3.724409,4807
187,3.744428,3424
188,3.764448,1972
189,3.784468,1078
190,3.804488,585
191,3.824507,394
192,3.844527,310
193,3.864547,314
194,3.884566,308
195,3.904586,348
196,3.924606,421
197,3.944625,580
198,3.964645,798
199,3.984665,985
200,4.004684,1041
201,4.024704,1108
202,4.044724,925
