,ChannelStartInKeV,ChannelCount
0,0.0009043437,0
1,0.02092404,0
2,0.04094375,0
3,0.06096345,0
4,0.08098315,0
5,0.1010028,0
6,0.1210226,0
7,0.1410422,0
8,0.161062,0
9,0.1810817,0
10,0.2011013,0
11,0.2211211,0
12,0.2411408,0
13,0.2611605,0
14,0.2811801,1
15,0.3011999,8
16,0.3212196,131
17,0.3412393,1287
18,0.361259,5944
19,0.3812787,12238
20,0.4012984,11692
21,0.4213181,5291
22,0.4413378,1101
23,0.4613575,129
24,0.4813772,8
25,0.5013969,5
26,0.5214165,2
27,0.5414363,3
28,0.561456,0
29,0.5814757,1
30,0.6014954,1
31,0.6215151,1
32,0.6415348,0
33,0.6615545,1
34,0.6815742,704
35,0.7015939,719
36,0.7216136,742
37,0.7416333,671
38,0.761653,692
39,0.7816727,665
40,0.8016924,692
41,0.8217121,699
42,0.8417318,733
43,0.8617515,640
44,0.8817712,717
45,0.9017909,637
46,0.9218106,621
47,0.9418303,676
48,0.96185,646
49,0.9818697,655
50,1.001889,681
51,1.021909,660
52,1.041929,703
53,1.061949,678
54,1.081968,646
55,1.101988,711
56,1.122008,599
57,1.142027,604
58,1.162047,632
59,1.182067,648
60,1.202086,605
61,1.222106,598
62,1.242126,592
63,1.262146,629
64,1.282165,636
65,1.302185,599
66,1.322205,560
67,1.342224,571
68,1.362244,564
69,1.382264,583
70,1.402283,556
71,1.422303,543
72,1.442323,552
73,1.462343,596
74,1.482362,563
75,1.502382,581
76,1.522402,618
77,1.542421,581
78,1.562441,554
79,1.582461,596
80,1.60248,570
81,1.6225,511
82,1.64252,463
83,1.662539,487
84,1.682559,497
85,1.702579,543
86,1.722599,480
87,1.742618,505
88,1.762638,492
89,1.782658,526
90,1.802677,534
91,1.822697,503
92,1.842717,532
93,1.862737,498
94,1.882756,565
95,1.902776,547
96,1.922796,536
97,1.942815,541
98,1.962835,537
99,1.982855,548
100,2.002874,536
101,2.022894,522
102,2.042914,547
103,2.062933,440
104,2.082953,474
105,2.102973,517
106,2.122993,477
107,2.143012,450
108,2.163032,444
109,2.183052,473
110,2.203071,454
111,2.223091,436
112,2.243111,493
113,2.263131,519
114,2.28315,546
115,2.30317,504
116,2.32319,519
117,2.343209,488
118,2.363229,468
119,2.383249,469
120,2.403269,442
121,2.423288,421
122,2.443308,423
123,2.463328,438
124,2.483347,394
125,2.503367,383
126,2.523387,382
127,2.543406,428
128,2.563426,421
129,2.583446,442
130,2.603466,458
131,2.623485,453
132,2.643505,468
133,2.663525,366
134,2.683544,402
135,2.703564,433
