,ChannelStartInKeV,ChannelCount
0,0.0006562633,0
1,0.02067596,0
2,0.04069566,0
3,0.06071537,0
4,0.08073507,0
5,0.1007548,0
6,0.1207745,0
7,0.1407942,0
8,0.1608139,0
9,0.1808336,0
10,0.2008533,0
11,0.220873,0
12,0.2408927,0
13,0.2609124,0
14,0.2809321,0
15,0.3009518,4
16,0.3209715,119
17,0.3409912,1178
18,0.3610109,6273
19,0.3810306,13094
20,0.4010503,12462
21,0.42107,5621
22,0.4410897,1231
23,0.4611094,130
24,0.4811291,6
25,0.5011488,0
26,0.5211685,3
27,0.5411882,0
28,0.5612079,1
29,0.5812276,4
30,0.6012473,2
31,0.621267,2
32,0.6412867,1
33,0.6613064,1
34,0.6813261,518
35,0.7013458,526
36,0.7213655,544
37,0.7413852,556
38,0.7614049,544
39,0.7814246,513
40,0.8014443,515
41,0.821464,518
42,0.8414837,526
43,0.8615034,506
44,0.8815231,541
45,0.9015428,520
46,0.9215625,490
47,0.9415822,500
48,0.9616019,463
49,0.9816216,497
50,1.001641,504
51,1.021661,508
52,1.041681,496
53,1.0617,488
54,1.08172,489
55,1.10174,484
56,1.12176,483
57,1.141779,467
58,1.161799,497
59,1.181819,472
60,1.201838,491
61,1.221858,474
62,1.241878,466
63,1.261897,438
64,1.281917,456
65,1.301937,442
66,1.321957,443
67,1.341976,428
68,1.361996,425
69,1.382016,448
70,1.402035,431
71,1.422055,414
72,1.442075,459
73,1.462094,397
74,1.482114,446
75,1.502134,417
76,1.522153,422
77,1.542173,473
78,1.562193,442
79,1.582213,437
80,1.602232,452
81,1.622252,433
82,1.642272,397
83,1.662291,363
84,1.682311,374
85,1.702331,373
86,1.722351,427
87,1.74237,372
88,1.76239,392
89,1.78241,402
90,1.802429,384
91,1.822449,386
92,1.842469,399
93,1.862489,402
94,1.882508,395
95,1.902528,418
96,1.922548,447
97,1.942567,433
98,1.962587,411
99,1.982607,432
100,2.002626,394
101,2.022646,404
102,2.042666,394
103,2.062685,363
104,2.082705,395
105,2.102725,362
106,2.122745,338
107,2.142764,380
108,2.162784,373
109,2.182804,353
110,2.202823,366
111,2.222843,377
112,2.242863,372
113,2.262882,344
114,2.282902,413
115,2.302922,401
116,2.322942,405
117,2.342961,371
118,2.362981,340
119,2.383001,317
120,2.40302,347
121,2.42304,357
122,2.44306,346
123,2.463079,325
124,2.483099,323
125,2.503119,324
126,2.523139,333
127,2.543158,324
128,2.563178,315
129,2.583198,369
130,2.603217,336
131,2.623237,386
132,2.643257,340
133,2.663276,309
134,2.683296,327
135,2.703316,333
136,2.723336,296
137,2.743355,302
138,2.763375,297
139,2.783395,296
140,2.803414,306
141,2.823434,303
142,2.843454,280
143,2.863473,311
144,2.883493,313
145,2.903513,331
146,2.923533,394
147,2.943552,390
148,2.963572,395
149,2.983592,397
150,3.003611,343
151,3.023631,339
152,3.043651,277
153,3.063671,257
154,3.08369,273
155,3.10371,286
156,3.12373,276
157,3.143749,285
158,3.163769,318
159,3.183789,355
160,3.203808,522
161,3.223828,748
162,3.243848,1245
163,3.263868,2114
164,3.283887,2906
165,3.303907,3497
166,3.323927,3519
167,3.343946,2842
168,3.363966,1980
169,3.383986,1163
170,3.404006,681
171,3.424025,449
172,3.444045,364
173,3.464065,412
174,3.484084,463
175,3.504104,513
176,3.524124,553
177,3.544143,606
178,3.564163,754
179,3.584183,891
180,3.604203,1137
181,3.624222,1504
182,3.644242,2148
183,3.664262,2533
184,3.684281,2827
185,3.704301,2767
186,3.724321,2318
187,3.74434,1669
188,3.76436,1043
189,3.78438,610
190,3.804399,361
191,3.824419,250
192,3.844439,200
193,3.864459,247
194,3.884478,224
195,3.904498,254
196,3.924518,294
197,3.944537,342
198,3.964557,473
199,3.984577,560
200,4.004596,588
201,4.024616,535
202,4.044636,543
203,4.064656,381
204,4.084675,315
205,4.104695,252
206,4.124715,195
207,4.144734,200
208,4.164754,189
209,4.184774,157
210,4.204793,160
211,4.224813,151
212,4.244833,163
213,4.264853,165
214,4.284872,165
215,4.304892,171
216,4.324912,155
217,4.344932,147
218,4.364951,174
219,4.384971,148
220,4.404991,151
221,4.42501,156
222,4.44503,174
223,4.46505,186
224,4.485069,184
225,4.505089,186
226,4.525109,153
227,4.545128,157
228,4.565148,154
229,4.585168,162
230,4.605187,140
231,4.625207,153
232,4.645227,151
233,4.665246,120
234,4.685266,128
235,4.705286,128
236,4.725306,126
237,4.745326,131
238,4.765345,123
239,4.785365,133
240,4.805385,118
241,4.825404,123
242,4.845424,148
243,4.865444,121
244,4.885463,128
245,4.905483,142
246,4.925503,116
247,4.945522,100
248,4.965542,117
249,4.985562,122
250,5.005581,95
251,5.025601,108
252,5.045621,102
253,5.06564,112
254,5.08566,103
255,5.10568,92
256,5.1257,102
257,5.14572,99
258,5.165739,89
259,5.185759,112
260,5.205779,92
261,5.225798,104
262,5.245818,114
263,5.265838,87
264,5.285857,119
265,5.305877,104
266,5.325897,119
267,5.345916,134
268,5.365936,134
269,5.385956,156
270,5.405975,186
271,5.425995,157
272,5.446015,155
273,5.466034,134
274,5.486054,140
275,5.506074,104
276,5.526094,107
277,5.546113,96
278,5.566133,92
279,5.586153,73
280,5.606173,69
281,5.626192,89
282,5.646212,78
283,5.666232,87
284,5.686251,80
285,5.706271,78
286,5.726291,120
287,5.74631,94
288,5.76633,117
289,5.78635,193
290,5.80637,260
291,5.826389,444
292,5.846409,598
293,5.866429,724
294,5.886448,852
295,5.906468,855
296,5.926488,751
297,5.946507,621
298,5.966527,444
299,5.986547,299
300,6.006567,174
301,6.026586,135
302,6.046606,89
303,6.066626,81
304,6.086646,77
305,6.106665,66
306,6.126685,66
307,6.146705,59
308,6.166724,83
309,6.186744,67
310,6.206764,80
311,6.226783,84
312,6.246803,120
313,6.266823,171
314,6.286842,287
315,6.306862,454
316,6.326882,747
317,6.346901,1021
318,6.366921,1302
319,6.386941,1468
320,6.40696,1603
321,6.42698,1467
322,6.447,1258
323,6.46702,990
324,6.48704,631
325,6.507059,432
326,6.527079,269
327,6.547099,190
328,6.567118,103
329,6.587138,79
330,6.607158,69
331,6.627177,55
332,6.647197,51
333,6.667217,44
334,6.687236,42
335,6.707256,55
336,6.727276,32
337,6.747295,42
338,6.767315,50
339,6.787335,39
340,6.807354,48
341,6.827374,48
342,6.847394,44
343,6.867414,49
344,6.887434,58
345,6.907453,61
346,6.927473,64
347,6.947493,82
348,6.967512,139
349,6.987532,168
350,7.007552,210
351,7.027571,269
352,7.047591,245
353,7.067611,279
354,7.08763,244
355,7.10765,196
356,7.12767,170
357,7.147689,140
358,7.167709,96
359,7.187729,72
360,7.207748,45
361,7.227768,44
362,7.247788,38
363,7.267808,42
364,7.287827,42
365,7.307847,47
366,7.327867,56
367,7.347887,81
368,7.367906,117
369,7.387926,194
370,7.407946,232
371,7.427965,300
372,7.447985,435
373,7.468005,454
374,7.488024,434
375,7.508044,369
376,7.528064,320
377,7.548083,228
378,7.568103,164
379,7.588123,98
380,7.608143,75
381,7.628162,57
382,7.648182,53
383,7.668202,35
384,7.688221,47
385,7.708241,52
386,7.728261,39
387,7.748281,56
388,7.7683,52
389,7.78832,67
390,7.80834,62
391,7.828359,73
392,7.848379,117
393,7.868399,208
394,7.888419,320
395,7.908438,560
396,7.928458,983
397,7.948478,1602
398,7.968497,2324
399,7.988517,3205
400,8.008536,4044
401,8.028557,4724
402,8.048576,4823
403,8.068596,4544
404,8.088615,3735
405,8.108635,3010
406,8.128654,2142
407,8.148675,1383
408,8.168694,833
409,8.188714,498
410,8.208734,279
411,8.228753,174
412,8.248773,164
413,8.268793,122
414,8.288813,148
415,8.308832,106
416,8.328852,109
417,8.348871,67
418,8.368892,71
419,8.388911,66
420,8.408931,58
421,8.42895,52
422,8.44897,62
423,8.468989,77
424,8.48901,105
425,8.509029,140
426,8.529049,184
427,8.549068,215
428,8.569088,313
429,8.589108,390
430,8.609128,489
431,8.629148,527
432,8.649167,489
433,8.669187,464
434,8.689206,433
435,8.709227,305
436,8.729246,237
437,8.749266,240
438,8.769285,233
439,8.789305,286
440,8.809324,312
441,8.829345,449
442,8.849364,499
443,8.869384,647
444,8.889403,694
445,8.909423,744
446,8.929443,746
447,8.949463,651
448,8.969482,487
449,8.989502,433
450,9.009521,285
451,9.029541,210
452,9.049562,170
453,9.069581,119
454,9.089601,99
455,9.10962,89
456,9.12964,66
457,9.149659,83
458,9.16968,88
459,9.189699,81
460,9.209719,96
461,9.229738,90
462,9.249758,113
463,9.269778,90
464,9.289798,99
465,9.309817,109
466,9.329837,81
467,9.349856,110
468,9.369876,115
469,9.389896,96
470,9.409916,124
471,9.429935,110
472,9.449955,125
473,9.469975,142
474,9.489995,141
475,9.510015,152
476,9.530034,191
477,9.550054,179
478,9.570073,192
479,9.590093,158
480,9.610113,186
481,9.630133,179
482,9.650152,177
483,9.670172,193
484,9.690191,188
485,9.710211,196
486,9.730231,191
487,9.750251,150
488,9.77027,174
489,9.79029,177
490,9.810309,168
491,9.83033,151
492,9.850349,174
493,9.870369,139
494,9.890388,168
495,9.910408,152
496,9.930428,170
497,9.950448,158
498,9.970468,180
499,9.990487,185
500,10.01051,167
501,10.03053,180
502,10.05055,181
503,10.07057,160
504,10.09059,189
505,10.11061,161
506,10.13062,185
507,10.15064,174
508,10.17066,202
509,10.19068,175
510,10.2107,199
511,10.23072,196
512,10.25074,188
513,10.27076,197
514,10.29078,217
515,10.3108,197
516,10.33082,207
517,10.35084,226
518,10.37086,225
519,10.39088,237
520,10.4109,241
521,10.43092,228
522,10.45094,243
523,10.47096,248
524,10.49098,234
525,10.511,221
526,10.53102,247
527,10.55104,250
528,10.57106,250
529,10.59108,259
530,10.6111,271
531,10.63112,278
532,10.65114,265
