,Unnamed: 0,ChannelStartInKeV,ChannelCount
0,0,0.0007877643,-11.960784313725487
1,1,0.02080747,-9.553921568627448
2,2,0.04082717,-7.1470588235294095
3,3,0.06084687,-4.740196078431371
4,4,0.08086657,-2.333333333333332
5,5,0.1008863,0.07352941176470651
6,6,0.120906,2.480392156862745
7,7,0.1409257,4.887254901960784
8,8,0.1609454,7.294117647058824
9,9,0.1809651,78.1764705882353
10,10,0.2009848,406.7058823529412
11,11,0.2210045,1095.5882352941178
12,12,0.2410242,1761.8235294117649
13,13,0.2610439,2056.294117647059
14,14,0.2810636,2118.411764705883
15,15,0.3010833,2125.2352941176473
16,16,0.321103,2126.0000000000005
17,17,0.3411227,2126.411764705883
18,18,0.3611424,2126.529411764706
19,19,0.3811621,2126.764705882353
20,20,0.4011818,2127.0
21,21,0.4212015,2127.2352941176473
22,22,0.4412212,2127.3529411764707
23,23,0.4612409,2127.352941176471
24,24,0.4812606,2127.0
25,25,0.5012803,2120.3529411764707
26,26,0.5213,2095.0588235294117
27,27,0.5413197,1814.4117647058827
28,28,0.5613394,1170.0000000000005
29,29,0.5813591,550.2352941176471
30,30,0.6013788,297.41176470588243
31,31,0.6213985,281.9411764705883
32,32,0.6414182,320.82352941176475
33,33,0.6614379,362.1764705882353
34,34,0.6814576,404.29411764705884
35,35,0.7014773,449.52941176470586
36,36,0.721497,492.9411764705883
37,37,0.7415167,536.8235294117648
38,38,0.7615364,578.9411764705883
39,39,0.7815561,620.8235294117648
40,40,0.8015758,662.7647058823529
41,41,0.8215955,700.8235294117646
42,42,0.8416152,743.4705882352943
43,43,0.8616349,738.529411764706
44,44,0.8816546,731.0
45,45,0.9016743,729.0588235294118
46,46,0.921694,721.0588235294118
47,47,0.9417137,721.4117647058823
48,48,0.9617334,711.8235294117648
49,49,0.9817531,708.1764705882354
50,50,1.001773,704.3529411764707
51,51,1.021793,699.5882352941178
52,52,1.041812,692.9411764705882
53,53,1.061832,690.1764705882354
54,54,1.081852,684.9411764705883
55,55,1.101871,681.1764705882354
56,56,1.121891,676.0
57,57,1.141911,670.8823529411766
58,58,1.16193,668.8235294117648
59,59,1.18195,659.1764705882354
60,60,1.20197,654.7647058823528
61,61,1.22199,650.0000000000001
62,62,1.242009,645.1176470588235
63,63,1.262029,640.9411764705883
64,64,1.282049,632.8823529411766
65,65,1.302068,630.8235294117649
66,66,1.322088,625.8823529411766
67,67,1.342108,623.3529411764706
68,68,1.362127,618.9411764705883
69,69,1.382147,616.6470588235294
70,70,1.402167,612.5882352941177
71,71,1.422186,606.5882352941178
72,72,1.442206,600.4117647058823
73,73,1.462226,595.8823529411764
74,74,1.482246,593.2352941176471
75,75,1.502265,587.0
76,76,1.522285,586.8823529411765
77,77,1.542305,581.2941176470588
78,78,1.562324,578.2941176470588
79,79,1.582344,570.4117647058823
80,80,1.602364,568.1176470588235
81,81,1.622384,567.7058823529412
82,82,1.642403,565.8823529411765
83,83,1.662423,559.8823529411765
84,84,1.682443,558.8235294117648
85,85,1.702462,561.8823529411765
86,86,1.722482,556.0588235294118
87,87,1.742502,553.2352941176471
88,88,1.762522,556.1764705882352
89,89,1.782541,557.1176470588235
90,90,1.802561,559.1764705882354
91,91,1.822581,556.2941176470588
92,92,1.8426,559.5882352941177
93,93,1.86262,556.4117647058823
94,94,1.88264,555.4705882352941
95,95,1.902659,552.3529411764706
96,96,1.922679,553.2941176470588
97,97,1.942699,552.1176470588235
98,98,1.962718,547.5294117647059
99,99,1.982738,542.6470588235295
100,100,2.002758,540.3529411764706
101,101,2.022778,533.2352941176471
102,102,2.042797,526.0588235294118
103,103,2.062817,525.1764705882352
104,104,2.082837,522.5882352941177
105,105,2.102856,517.3529411764706
106,106,2.122876,518.7647058823529
107,107,2.142896,520.1764705882354
108,108,2.162915,518.4117647058824
109,109,2.182935,516.5882352941177
110,110,2.202955,515.7647058823529
111,111,2.222975,513.2941176470589
112,112,2.242994,511.0588235294118
113,113,2.263014,508.8823529411765
114,114,2.283034,506.29411764705884
115,115,2.303053,503.23529411764713
116,116,2.323073,502.4705882352941
117,117,2.343093,499.5882352941176
118,118,2.363112,498.8235294117647
119,119,2.383132,495.764705882353
120,120,2.403152,497.5882352941177
121,121,2.423172,500.52941176470597
122,122,2.443191,510.0588235294118
123,123,2.463211,511.11764705882354
124,124,2.483231,514.5882352941177
125,125,2.50325,515.1764705882354
126,126,2.52327,514.9411764705883
127,127,2.54329,514.0588235294117
128,128,2.563309,509.2941176470588
129,129,2.583329,505.11764705882354
130,130,2.603349,502.00000000000006
131,131,2.623369,495.0
132,132,2.643388,493.4705882352942
133,133,2.663408,490.8823529411765
134,134,2.683428,490.1764705882353
135,135,2.703447,487.35294117647067
136,136,2.723467,485.64705882352945
137,137,2.743487,480.23529411764713
138,138,2.763506,474.82352941176475
139,139,2.783526,464.4117647058824
140,140,2.803546,459.11764705882354
141,141,2.823566,448.35294117647055
142,142,2.843585,447.1764705882353
143,143,2.863605,438.3529411764706
144,144,2.883625,435.94117647058835
145,145,2.903644,436.29411764705884
146,146,2.923664,435.4117647058824
147,147,2.943684,433.9411764705883
148,148,2.963703,434.4705882352942
149,149,2.983723,433.9411764705883
150,150,3.003743,432.58823529411774
151,151,3.023763,432.1764705882353
152,152,3.043782,439.64705882352945
153,153,3.063802,459.35294117647067
154,154,3.083822,499.9411764705883
155,155,3.103841,570.1176470588236
156,156,3.123861,674.0
157,157,3.143881,797.0588235294118
158,158,3.163901,912.529411764706
159,159,3.18392,1002.7058823529413
160,160,3.20394,1066.5882352941176
161,161,3.22396,1098.1764705882356
162,162,3.243979,1108.2941176470588
163,163,3.263999,1114.8823529411764
164,164,3.284019,1118.0
165,165,3.304039,1127.0588235294117
166,166,3.324058,1136.8235294117646
167,167,3.344078,1147.4117647058824
168,168,3.364098,1160.5294117647059
169,169,3.384117,1169.8235294117649
170,170,3.404137,1171.5294117647059
171,171,3.424157,1163.1764705882354
172,172,3.444176,1143.529411764706
173,173,3.464196,1136.5882352941176
174,174,3.484216,1172.2941176470588
175,175,3.504236,1282.0
176,176,3.524255,1448.7058823529414
177,177,3.544275,1643.764705882353
178,178,3.564295,1823.1176470588236
179,179,3.584314,1955.7647058823532
180,180,3.604334,2026.4117647058827
181,181,3.624354,2056.588235294118
182,182,3.644373,2058.764705882353
183,183,3.664393,2048.0
184,184,3.684413,2032.8823529411766
185,185,3.704432,2011.6470588235295
186,186,3.724452,1990.1764705882354
187,187,3.744472,1963.7647058823532
188,188,3.764492,1928.764705882353
189,189,3.784511,1882.352941176471
190,190,3.804531,1795.7058823529412
191,191,3.824551,1653.7058823529412
192,192,3.84457,1457.294117647059
193,193,3.86459,1227.6470588235293
194,194,3.88461,991.7058823529411
195,195,3.904629,792.2352941176472
196,196,3.924649,655.3529411764705
197,197,3.944669,577.8823529411765
198,198,3.964689,538.764705882353
199,199,3.984708,519.4705882352941
200,200,4.004728,510.5882352941177
201,201,4.024748,505.0588235294118
202,202,4.044767,501.0588235294118
203,203,4.064787,494.8823529411765
204,204,4.084807,487.00000000000006
205,205,4.104826,476.29411764705884
206,206,4.124846,453.70588235294116
207,207,4.144866,426.29411764705884
208,208,4.164886,389.9411764705883
209,209,4.184905,344.7647058823529
210,210,4.204925,299.5882352941176
211,211,4.224945,266.88235294117646
212,212,4.244965,242.00000000000006
213,213,4.264984,226.11764705882356
214,214,4.285004,214.29411764705884
215,215,4.305024,207.29411764705884
216,216,4.325043,205.82352941176472
217,217,4.345063,204.41176470588238
218,218,4.365083,203.35294117647058
219,219,4.385102,202.76470588235293
220,220,4.405122,203.17647058823533
221,221,4.425142,203.11764705882354
222,222,4.445161,202.00000000000003
223,223,4.465181,202.88235294117646
224,224,4.485201,200.70588235294122
225,225,4.50522,199.47058823529417
226,226,4.52524,196.76470588235296
