,Unnamed: 0,ChannelStartInKeV,ChannelCount
0,0,0.0008301761,-2.1960784313725474
1,1,0.02084988,-1.7524509803921555
2,2,0.04086958,-1.3088235294117636
3,3,0.06088928,-0.8651960784313715
4,4,0.08090898,-0.42156862745097956
5,5,0.1009287,0.022058823529412575
6,6,0.1209484,0.4656862745098045
7,7,0.1409681,0.9093137254901964
8,8,0.1609878,1.3529411764705883
9,9,0.1810075,16.529411764705884
10,10,0.2010272,86.35294117647058
11,11,0.2210469,241.9411764705883
12,12,0.2410666,392.2941176470589
13,13,0.2610863,457.76470588235304
14,14,0.281106,471.1176470588236
15,15,0.3011257,472.29411764705884
16,16,0.3211454,472.29411764705884
17,17,0.3411651,472.29411764705884
18,18,0.3611848,472.2941176470588
19,19,0.3812045,472.29411764705884
20,20,0.4012242,472.29411764705884
21,21,0.4212439,472.2941176470588
22,22,0.4412636,472.2941176470588
23,23,0.4612833,472.2941176470589
24,24,0.481303,472.1176470588236
25,25,0.5013227,470.94117647058835
26,26,0.5213424,456.1764705882354
27,27,0.5413621,386.8823529411765
28,28,0.5613818,232.11764705882354
29,29,0.5814015,82.6470588235294
30,30,0.6014212,17.882352941176475
31,31,0.6214409,5.8235294117647065
32,32,0.6414606,5.705882352941177
33,33,0.6614803,6.882352941176471
34,34,0.6815,8.352941176470589
35,35,0.7015197,9.058823529411764
36,36,0.7215394,11.0
37,37,0.7415591,13.23529411764706
38,38,0.7615788,15.647058823529413
39,39,0.7815985,19.764705882352942
40,40,0.8016182,23.000000000000007
41,41,0.8216379,25.352941176470594
42,42,0.8416576,26.94117647058824
43,43,0.8616773,27.58823529411765
44,44,0.881697,28.705882352941185
45,45,0.9017167,29.94117647058824
46,46,0.9217364,31.52941176470588
47,47,0.9417561,33.58823529411765
48,48,0.9617758,34.1764705882353
49,49,0.9817955,34.705882352941174
50,50,1.001815,34.94117647058824
51,51,1.021835,36.23529411764706
52,52,1.041855,38.11764705882353
53,53,1.061874,38.58823529411765
54,54,1.081894,39.294117647058826
55,55,1.101914,39.470588235294116
56,56,1.121933,37.470588235294116
57,57,1.141953,35.411764705882355
58,58,1.161973,34.0
59,59,1.181993,33.17647058823529
60,60,1.202012,33.35294117647059
61,61,1.222032,32.70588235294118
62,62,1.242052,31.647058823529417
63,63,1.262071,31.000000000000007
64,64,1.282091,30.647058823529413
65,65,1.302111,32.82352941176471
66,66,1.32213,36.0
67,67,1.34215,40.11764705882354
68,68,1.36217,45.11764705882353
69,69,1.38219,52.588235294117645
70,70,1.402209,63.94117647058823
71,71,1.422229,70.58823529411765
72,72,1.442249,76.70588235294117
73,73,1.462268,80.0
74,74,1.482288,81.88235294117648
75,75,1.502308,85.0
76,76,1.522327,94.05882352941177
77,77,1.542347,112.70588235294119
78,78,1.562367,138.23529411764707
79,79,1.582387,169.58823529411765
80,80,1.602406,192.1764705882353
81,81,1.622426,204.8823529411765
82,82,1.642446,211.2941176470588
83,83,1.662465,212.82352941176472
84,84,1.682485,212.11764705882354
85,85,1.702505,209.2941176470588
86,86,1.722524,204.70588235294122
87,87,1.742544,197.47058823529412
88,88,1.762564,199.0588235294118
89,89,1.782584,206.82352941176472
90,90,1.802603,224.2352941176471
91,91,1.822623,250.41176470588235
92,92,1.842643,281.3529411764706
93,93,1.862662,302.0
94,94,1.882682,305.35294117647067
95,95,1.902702,292.7058823529412
96,96,1.922722,268.2352941176471
97,97,1.942741,250.11764705882354
98,98,1.962761,240.23529411764707
99,99,1.982781,235.41176470588235
100,100,2.0028,233.70588235294116
101,101,2.02282,233.8235294117647
102,102,2.04284,236.1176470588235
103,103,2.062859,243.76470588235298
104,104,2.082879,264.88235294117646
105,105,2.102899,307.2352941176471
106,106,2.122918,370.82352941176475
107,107,2.142938,439.29411764705884
108,108,2.162958,493.0000000000001
109,109,2.182978,520.1176470588235
110,110,2.202997,526.1764705882354
111,111,2.223017,524.5882352941177
112,112,2.243037,527.529411764706
113,113,2.263056,531.7058823529412
114,114,2.283076,539.8823529411766
115,115,2.303096,549.0
116,116,2.323116,555.5294117647059
117,117,2.343135,563.6470588235294
118,118,2.363155,569.1176470588235
119,119,2.383175,574.764705882353
120,120,2.403194,576.2352941176472
121,121,2.423214,571.8235294117646
122,122,2.443234,559.4705882352941
123,123,2.463253,543.1764705882352
124,124,2.483273,551.8823529411765
125,125,2.503293,619.2352941176472
126,126,2.523313,739.5294117647061
127,127,2.543332,891.2352941176471
128,128,2.563352,1032.9411764705883
129,129,2.583372,1134.764705882353
130,130,2.603391,1212.6470588235295
131,131,2.623411,1275.5882352941178
132,132,2.643431,1349.6470588235295
133,133,2.66345,1444.5882352941178
134,134,2.68347,1541.0
135,135,2.70349,1633.058823529412
136,136,2.72351,1711.0588235294117
137,137,2.743529,1783.7058823529412
138,138,2.763549,1850.529411764706
139,139,2.783569,1906.7058823529412
140,140,2.803588,1939.3529411764707
141,141,2.823608,1919.9411764705883
142,142,2.843628,1834.764705882353
143,143,2.863647,1698.058823529412
144,144,2.883667,1539.8823529411766
145,145,2.903687,1400.3529411764707
146,146,2.923707,1300.8235294117649
147,147,2.943726,1228.7058823529412
148,148,2.963746,1169.4705882352944
149,149,2.983766,1103.1176470588236
150,150,3.003785,1024.4117647058824
151,151,3.023805,949.4117647058824
152,152,3.043825,904.4117647058824
153,153,3.063844,932.6470588235294
154,154,3.083864,1080.1176470588236
155,155,3.103884,1415.3529411764707
156,156,3.123904,1962.0000000000002
157,157,3.143923,2668.6470588235297
158,158,3.163943,3410.7647058823527
159,159,3.183963,4028.0588235294117
