,ChannelStartInKeV,ChannelCount
0,0.0008754986,0
1,0.0208952,0
2,0.0409149,0
3,0.0609346,0
4,0.08095431,0
5,0.100974,0
6,0.1209937,0
7,0.1410134,0
8,0.1610331,0
9,0.1810528,0
10,0.2010725,0
11,0.2210922,0
12,0.2411119,0
13,0.2611316,0
14,0.2811513,0
15,0.301171,4
16,0.3211907,20
17,0.3412104,239
18,0.3612301,1187
19,0.3812498,2631
20,0.4012695,2631
21,0.4212892,1171
22,0.4413089,222
23,0.4613286,21
24,0.4813483,2
25,0.501368,0
26,0.5213877,0
27,0.5414074,0
28,0.5614271,0
29,0.5814468,0
30,0.6014665,0
31,0.6214862,0
32,0.641506,0
33,0.6615256,0
34,0.6815453,18
35,0.701565,22
36,0.7215847,9
37,0.7416044,12
38,0.7616242,14
39,0.7816439,14
40,0.8016635,23
41,0.8216832,23
42,0.8417029,26
43,0.8617226,15
44,0.8817424,30
45,0.9017621,38
46,0.9217817,67
47,0.9418014,62
48,0.9618211,77
49,0.9818408,42
50,1.00186,27
51,1.02188,24
52,1.0419,21
53,1.06192,35
54,1.081939,37
55,1.101959,45
56,1.121979,32
57,1.141998,32
58,1.162018,23
59,1.182038,44
60,1.202058,38
61,1.222077,39
62,1.242097,63
63,1.262117,46
64,1.282136,37
65,1.302156,16
66,1.322176,34
67,1.342196,24
68,1.362215,23
69,1.382235,18
70,1.402255,23
71,1.422274,28
72,1.442294,38
73,1.462314,54
74,1.482333,62
75,1.502353,80
76,1.522373,93
77,1.542392,128
78,1.562412,166
79,1.582432,159
80,1.602452,95
81,1.622471,73
82,1.642491,32
83,1.662511,33
84,1.68253,51
85,1.70255,54
86,1.72257,107
87,1.742589,119
88,1.762609,110
89,1.782629,88
90,1.802649,63
91,1.822668,77
92,1.842688,67
93,1.862708,65
94,1.882727,98
95,1.902747,109
96,1.922767,211
97,1.942786,249
98,1.962806,365
99,1.982826,477
100,2.002846,458
101,2.022865,424
102,2.042885,298
103,2.062905,200
104,2.082924,124
105,2.102944,67
106,2.122964,84
107,2.142983,76
108,2.163003,88
109,2.183023,78
110,2.203043,120
111,2.223062,241
112,2.243082,490
113,2.263102,810
114,2.283121,1305
115,2.303141,1459
116,2.323161,1314
117,2.34318,980
118,2.3632,629
119,2.38322,366
120,2.40324,243
121,2.423259,226
122,2.443279,201
123,2.463299,232
124,2.483318,209
125,2.503338,174
126,2.523358,191
127,2.543378,179
128,2.563397,213
129,2.583417,332
130,2.603437,591
131,2.623456,1028
132,2.643476,1644
133,2.663496,2496
134,2.683516,3070
135,2.703535,3215
136,2.723555,2807
137,2.743575,1967
138,2.763594,1421
139,2.783614,1371
140,2.803634,1530
141,2.823653,1800
142,2.843673,1783
143,2.863693,1687
144,2.883713,1535
145,2.903732,1455
146,2.923752,1594
147,2.943772,1607
148,2.963791,1621
149,2.983811,1553
150,3.003831,1087
151,3.02385,859
152,3.04387,541
153,3.06389,379
154,3.08391,308
155,3.103929,263
156,3.123949,355
157,3.143969,341
158,3.163988,419
159,3.184008,537
160,3.204028,820
161,3.224047,1504
162,3.244067,3056
163,3.264087,5289
164,3.284106,7934
165,3.304126,9645
166,3.324146,9974
167,3.344166,8457
168,3.364185,5702
169,3.384205,3250
170,3.404225,1636
171,3.424244,703
172,3.444264,417
173,3.464284,321
174,3.484303,325
175,3.504323,482
176,3.524343,744
177,3.544363,1033
178,3.564382,1614
179,3.584402,2383
180,3.604422,3595
181,3.624441,5610
182,3.644461,8634
183,3.664481,11638
184,3.6845,13647
185,3.70452,13251
186,3.72454,10836
187,3.74456,7307
188,3.764579,4311
189,3.784599,2034
190,3.804619,1024
191,3.824638,477
192,3.844658,302
193,3.864678,294
194,3.884697,279
195,3.904717,373
196,3.924737,581
197,3.944757,908
198,3.964776,1321
199,3.984796,1812
200,4.004816,1954
201,4.024836,2142
202,4.044855,1835
203,4.064875,1367
204,4.084895,901
205,4.104914,519
206,4.124934,391
207,4.144954,258
208,4.164973,233
209,4.184993,214
210,4.205013,197
211,4.225032,195
212,4.245052,216
213,4.265072,180
214,4.285091,227
215,4.305111,215
216,4.325131,212
217,4.34515,192
218,4.36517,222
219,4.38519,251
220,4.40521,256
221,4.42523,256
222,4.445249,323
223,4.465269,331
224,4.485289,347
225,4.505308,318
226,4.525328,282
227,4.545348,288
228,4.565367,265
229,4.585387,247
230,4.605407,249
231,4.625426,230
232,4.645446,238
233,4.665466,225
234,4.685485,271
235,4.705505,216
236,4.725525,269
237,4.745544,241
238,4.765564,276
239,4.785584,276
240,4.805604,281
241,4.825624,293
242,4.845643,279
243,4.865663,323
244,4.885683,252
245,4.905702,314
246,4.925722,289
247,4.945742,297
248,4.965761,273
249,4.985781,254
250,5.005801,279
251,5.02582,277
252,5.04584,251
253,5.06586,261
254,5.085879,274
255,5.105899,269
256,5.125919,268
257,5.145939,283
258,5.165958,302
259,5.185978,315
260,5.205998,334
261,5.226017,301
262,5.246037,325
263,5.266057,331
264,5.286077,336
265,5.306096,370
266,5.326116,370
267,5.346136,396
268,5.366155,419
269,5.386175,400
270,5.406195,426
271,5.426215,401
272,5.446234,442
273,5.466254,394
274,5.486274,357
275,5.506293,368
276,5.526313,377
277,5.546333,332
278,5.566352,333
279,5.586372,333
280,5.606392,355
281,5.626411,364
282,5.646431,337
283,5.666451,396
284,5.686471,376
285,5.706491,402
