,ChannelStartInKeV,ChannelCount
0,0.0006988782,0
1,0.02071858,0
2,0.04073828,0
3,0.06075798,0
4,0.08077768,0
5,0.1007974,0
6,0.1208171,0
7,0.1408368,0
8,0.1608565,0
9,0.1808762,0
10,0.2008959,0
11,0.2209156,0
12,0.2409353,0
13,0.260955,0
14,0.2809747,0
15,0.3009944,4
16,0.3210141,25
17,0.3410338,252
18,0.3610535,1201
19,0.3810732,2604
20,0.4010929,2605
21,0.4211126,1156
22,0.4411323,246
23,0.461152,31
24,0.4811717,2
25,0.5011914,0
26,0.5212111,0
27,0.5412308,0
28,0.5612505,0
29,0.5812702,0
30,0.6012899,0
31,0.6213096,0
32,0.6413293,0
33,0.661349,0
34,0.6813687,10
35,0.7013884,19
36,0.7214081,16
37,0.7414278,17
38,0.7614475,11
39,0.7814672,8
40,0.8014869,9
41,0.8215066,15
42,0.8415263,17
43,0.861546,19
44,0.8815657,19
45,0.9015854,41
46,0.9216051,43
47,0.9416248,68
48,0.9616445,60
49,0.9816642,43
50,1.001684,25
51,1.021704,14
52,1.041723,30
53,1.061743,35
54,1.081763,43
55,1.101782,29
56,1.121802,27
57,1.141822,34
58,1.161842,36
59,1.181861,29
60,1.201881,34
61,1.221901,31
62,1.24192,40
63,1.26194,26
64,1.28196,22
65,1.301979,19
66,1.321999,15
67,1.342019,14
68,1.362038,14
69,1.382058,14
70,1.402078,36
71,1.422098,24
72,1.442117,45
73,1.462137,46
74,1.482157,55
75,1.502176,53
76,1.522196,70
77,1.542216,87
78,1.562236,101
79,1.582255,74
80,1.602275,66
81,1.622295,43
82,1.642314,25
83,1.662334,37
84,1.682354,52
85,1.702374,104
86,1.722393,115
87,1.742413,129
88,1.762433,116
89,1.782452,73
90,1.802472,62
91,1.822492,51
92,1.842511,50
93,1.862531,41
94,1.882551,63
95,1.90257,105
96,1.92259,158
97,1.94261,177
98,1.96263,228
99,1.982649,243
100,2.002669,239
101,2.022689,220
102,2.042708,169
103,2.062728,128
104,2.082748,89
105,2.102767,63
106,2.122787,70
107,2.142807,55
108,2.162827,71
109,2.182846,65
110,2.202866,98
111,2.222886,149
112,2.242905,295
113,2.262925,526
114,2.282945,726
115,2.302964,828
116,2.322984,804
117,2.343004,582
118,2.363024,389
119,2.383043,256
120,2.403063,235
121,2.423083,188
122,2.443102,172
123,2.463122,160
124,2.483142,158
125,2.503161,173
126,2.523181,179
127,2.543201,177
128,2.563221,209
129,2.58324,312
130,2.60326,530
131,2.62328,920
132,2.643299,1653
133,2.663319,2504
134,2.683339,3094
135,2.703358,3336
136,2.723378,2782
137,2.743398,2012
138,2.763418,1465
139,2.783437,1334
140,2.803457,1507
141,2.823477,1760
142,2.843496,1911
143,2.863516,1734
144,2.883536,1545
145,2.903556,1407
146,2.923575,1573
147,2.943595,1672
148,2.963615,1699
149,2.983634,1489
150,3.003654,1107
151,3.023674,781
152,3.043694,495
153,3.063713,423
154,3.083733,291
155,3.103753,283
156,3.123772,303
157,3.143792,365
158,3.163812,392
159,3.183831,460
160,3.203851,572
161,3.223871,968
162,3.243891,1681
163,3.26391,2998
164,3.28393,4294
165,3.30395,5240
166,3.323969,5502
167,3.343989,4477
168,3.364009,3211
169,3.384028,1745
170,3.404048,929
171,3.424068,503
172,3.444088,293
173,3.464107,267
174,3.484127,261
175,3.504147,350
176,3.524166,513
177,3.544186,746
178,3.564206,1035
179,3.584225,1591
180,3.604245,2527
181,3.624265,4252
182,3.644284,6437
183,3.664304,8897
184,3.684324,10423
