,ChannelStartInKeV,ChannelCount
0,0.0007434216,0
1,0.02076312,0
2,0.04078282,0
3,0.06080252,0
4,0.08082222,0
5,0.1008419,0
6,0.1208616,0
7,0.1408813,0
8,0.160901,0
9,0.1809207,0
10,0.2009404,0
11,0.2209601,0
12,0.2409798,0
13,0.2609995,0
14,0.2810192,0
15,0.301039,2
16,0.3210586,25
17,0.3410783,236
18,0.3610981,1236
19,0.3811177,2585
20,0.4011374,2519
21,0.4211572,1138
22,0.4411768,240
23,0.4611965,21
24,0.4812163,2
25,0.501236,0
26,0.5212557,0
27,0.5412753,0
28,0.561295,0
29,0.5813147,0
30,0.6013345,0
31,0.6213542,0
32,0.6413739,0
33,0.6613936,0
34,0.6814132,17
35,0.7014329,23
36,0.7214527,20
37,0.7414724,21
38,0.7614921,26
39,0.7815118,26
40,0.8015314,38
41,0.8215511,71
42,0.8415709,86
43,0.8615906,134
44,0.8816103,138
45,0.90163,92
46,0.9216497,92
47,0.9416693,89
48,0.9616891,81
49,0.9817088,52
50,1.001728,35
51,1.021748,23
52,1.041768,52
53,1.061788,48
54,1.081807,54
55,1.101827,50
56,1.121847,47
57,1.141866,33
58,1.161886,37
59,1.181906,46
60,1.201926,46
61,1.221945,53
62,1.241965,44
63,1.261985,40
64,1.282004,40
65,1.302024,29
66,1.322044,23
67,1.342063,23
68,1.362083,24
69,1.382103,19
70,1.402122,30
71,1.422142,33
72,1.442162,65
73,1.462182,65
74,1.482201,83
75,1.502221,136
76,1.522241,173
77,1.54226,242
78,1.56228,268
79,1.5823,252
80,1.602319,196
81,1.622339,103
82,1.642359,54
83,1.662379,73
84,1.682398,116
85,1.702418,190
86,1.722438,306
87,1.742457,283
88,1.762477,239
89,1.782497,182
90,1.802516,127
91,1.822536,87
92,1.842556,82
93,1.862576,79
94,1.882595,109
95,1.902615,98
96,1.922635,198
97,1.942654,337
98,1.962674,566
99,1.982694,780
100,2.002713,847
101,2.022733,872
102,2.042753,620
103,2.062773,378
104,2.082792,227
105,2.102812,149
106,2.122832,123
107,2.142851,112
108,2.162871,105
109,2.182891,106
110,2.20291,141
111,2.22293,273
112,2.24295,452
113,2.26297,908
114,2.282989,1264
115,2.303009,1586
116,2.323029,1435
117,2.343048,1080
118,2.363068,644
119,2.383088,424
120,2.403108,277
121,2.423127,229
122,2.443147,242
123,2.463167,257
124,2.483186,276
125,2.503206,330
126,2.523226,586
127,2.543246,1206
128,2.563265,2397
129,2.583285,3961
