,ChannelStartInKeV,ChannelCount
0,0.0005769095,0
1,0.02059661,0
2,0.04061631,0
3,0.06063601,0
4,0.08065572,0
5,0.1006754,0
6,0.1206951,0
7,0.1407148,0
8,0.1607345,0
9,0.1807542,0
10,0.2007739,0
11,0.2207936,0
12,0.2408133,0
13,0.260833,0
14,0.2808527,0
15,0.3008724,3
16,0.3208921,26
17,0.3409118,283
18,0.3609315,1272
19,0.3809512,2653
20,0.4009709,2660
21,0.4209906,1183
22,0.4410103,264
23,0.46103,24
24,0.4810497,3
25,0.5010694,0
26,0.5210891,1
27,0.5411088,0
28,0.5611286,0
29,0.5811483,0
30,0.6011679,0
31,0.6211876,0
32,0.6412073,0
33,0.661227,0
34,0.6812468,15
35,0.7012665,9
36,0.7212861,16
37,0.7413058,14
38,0.7613255,15
39,0.7813452,14
40,0.801365,10
41,0.8213847,13
42,0.8414044,12
43,0.861424,19
44,0.8814437,15
45,0.9014634,31
46,0.9214832,58
47,0.9415029,59
48,0.9615226,57
49,0.9815422,30
50,1.001562,27
51,1.021582,25
52,1.041601,22
53,1.061621,33
54,1.081641,36
55,1.10166,34
56,1.12168,34
57,1.1417,27
58,1.16172,29
59,1.181739,25
60,1.201759,44
61,1.221779,35
62,1.241798,25
63,1.261818,21
64,1.281838,13
65,1.301857,14
66,1.321877,14
67,1.341897,18
68,1.361917,9
69,1.381936,15
70,1.401956,16
71,1.421976,17
72,1.441995,17
73,1.462015,43
74,1.482035,47
75,1.502054,33
76,1.522074,43
77,1.542094,57
78,1.562114,68
79,1.582133,68
80,1.602153,39
81,1.622173,39
82,1.642192,23
83,1.662212,17
84,1.682232,35
85,1.702252,45
86,1.722271,53
87,1.742291,73
88,1.762311,59
89,1.78233,53
90,1.80235,38
91,1.82237,37
92,1.842389,29
93,1.862409,46
94,1.882429,49
95,1.902449,71
96,1.922468,85
97,1.942488,145
98,1.962508,180
99,1.982527,195
100,2.002547,209
101,2.022567,167
102,2.042586,121
103,2.062606,102
104,2.082626,54
105,2.102645,46
106,2.122665,47
107,2.142685,49
108,2.162705,56
109,2.182724,78
110,2.202744,80
111,2.222764,163
112,2.242783,220
113,2.262803,391
114,2.282823,581
115,2.302843,700
116,2.322862,667
117,2.342882,541
118,2.362902,358
119,2.382921,267
120,2.402941,165
121,2.422961,166
122,2.442981,171
123,2.463,153
124,2.48302,159
125,2.50304,176
126,2.523059,149
127,2.543079,180
128,2.563099,216
129,2.583118,313
130,2.603138,470
131,2.623158,866
132,2.643178,1569
133,2.663197,2316
134,2.683217,2969
135,2.703237,2977
136,2.723256,2585
137,2.743276,1859
138,2.763296,1352
139,2.783315,1330
140,2.803335,1405
141,2.823355,1633
142,2.843374,1697
143,2.863394,1578
144,2.883414,1385
145,2.903434,1421
146,2.923453,1611
147,2.943473,1714
148,2.963493,1725
149,2.983512,1593
150,3.003532,1210
151,3.023552,798
152,3.043571,488
153,3.063591,351
154,3.083611,297
