,ChannelStartInKeV,ChannelCount
0,0.0009748786,0
1,0.02099458,0
2,0.04101428,0
3,0.06103398,0
4,0.08105368,0
5,0.1010734,0
6,0.1210931,0
7,0.1411128,0
8,0.1611325,0
9,0.1811522,0
10,0.2011719,0
11,0.2211916,0
12,0.2412113,0
13,0.261231,0
14,0.2812507,0
15,0.3012704,2
16,0.3212901,25
17,0.3413098,228
18,0.3613295,1175
19,0.3813492,2581
20,0.4013689,2551
21,0.4213886,1078
22,0.4414083,249
23,0.461428,20
24,0.4814477,1
25,0.5014674,0
26,0.5214871,0
27,0.5415068,1
28,0.5615265,0
29,0.5815462,0
30,0.6015659,0
31,0.6215856,0
32,0.6416053,0
33,0.661625,0
34,0.6816447,12
35,0.7016644,15
36,0.7216841,15
37,0.7417038,25
38,0.7617235,17
39,0.7817432,18
40,0.8017629,18
41,0.8217826,24
42,0.8418023,21
43,0.861822,31
44,0.8818417,30
45,0.9018614,38
46,0.9218811,53
47,0.9419008,88
48,0.9619205,74
49,0.9819402,42
50,1.00196,38
51,1.02198,22
52,1.041999,41
53,1.062019,38
54,1.082039,38
55,1.102058,51
56,1.122078,41
57,1.142098,26
58,1.162117,28
59,1.182137,32
60,1.202157,46
61,1.222177,53
62,1.242196,49
63,1.262216,40
64,1.282236,35
65,1.302255,23
66,1.322275,26
67,1.342295,16
68,1.362315,18
69,1.382334,21
70,1.402354,19
71,1.422374,36
72,1.442393,61
73,1.462413,78
74,1.482433,82
75,1.502452,95
76,1.522472,135
77,1.542492,167
78,1.562512,179
79,1.582531,143
80,1.602551,111
81,1.622571,70
82,1.64259,50
83,1.66261,82
84,1.68263,175
85,1.702649,384
86,1.722669,484
87,1.742689,561
88,1.762709,458
89,1.782728,305
90,1.802748,148
91,1.822768,105
92,1.842787,86
93,1.862807,107
94,1.882827,100
95,1.902846,149
96,1.922866,195
97,1.942886,317
98,1.962906,460
99,1.982925,590
100,2.002945,643
101,2.022965,628
102,2.042984,496
103,2.063004,288
104,2.083024,166
105,2.103044,103
106,2.123063,82
107,2.143083,88
108,2.163103,101
109,2.183122,107
110,2.203142,158
111,2.223162,313
112,2.243181,712
113,2.263201,1298
114,2.283221,1842
115,2.303241,2089
116,2.32326,2071
117,2.34328,1509
118,2.3633,909
119,2.383319,521
120,2.403339,320
121,2.423359,254
122,2.443378,240
123,2.463398,273
124,2.483418,253
125,2.503438,244
126,2.523457,250
127,2.543477,296
128,2.563497,370
129,2.583516,599
130,2.603536,929
131,2.623556,1381
132,2.643575,1921
133,2.663595,2697
134,2.683615,3294
135,2.703635,3237
136,2.723654,2801
137,2.743674,1970
138,2.763694,1496
139,2.783713,1395
140,2.803733,1546
141,2.823753,1755
142,2.843772,2000
143,2.863792,1743
144,2.883812,1448
145,2.903831,1355
146,2.923851,1558
147,2.943871,1589
148,2.963891,1635
149,2.98391,1412
150,3.00393,1106
151,3.02395,759
152,3.043969,533
153,3.063989,361
154,3.084009,286
155,3.104028,323
156,3.124048,314
157,3.144068,356
158,3.164088,466
159,3.184107,537
160,3.204127,858
161,3.224147,1698
162,3.244166,3333
163,3.264186,5973
164,3.284206,9025
165,3.304225,11257
166,3.324245,11319
167,3.344265,9686
168,3.364285,6484
169,3.384304,3797
170,3.404324,1725
171,3.424344,813
172,3.444363,431
173,3.464383,318
174,3.484403,382
175,3.504423,540
176,3.524442,852
177,3.544462,1223
178,3.564482,1807
179,3.584501,2544
180,3.604521,3606
181,3.624541,5556
182,3.644561,8101
183,3.66458,10771
184,3.6846,12693
185,3.70462,12336
186,3.724639,9882
187,3.744659,6892
188,3.764679,3941
189,3.784698,2050
190,3.804718,928
191,3.824738,460
192,3.844758,293
193,3.864777,266
194,3.884797,338
195,3.904817,369
196,3.924836,559
197,3.944856,850
198,3.964876,1209
199,3.984895,1664
200,4.004915,2000
201,4.024935,1860
202,4.044954,1695
203,4.064974,1252
204,4.084994,861
205,4.105013,534
206,4.125033,316
207,4.145053,244
208,4.165073,208
209,4.185092,202
210,4.205112,193
211,4.225132,204
212,4.245152,211
213,4.265171,239
214,4.285191,169
215,4.305211,192
216,4.32523,223
217,4.34525,242
218,4.36527,210
219,4.385289,204
220,4.405309,215
221,4.425329,231
222,4.445349,253
223,4.465368,286
224,4.485388,280
225,4.505408,307
226,4.525427,282
227,4.545447,279
228,4.565467,242
229,4.585486,252
230,4.605506,226
231,4.625526,228
232,4.645545,226
233,4.665565,238
234,4.685585,239
235,4.705605,223
236,4.725624,245
237,4.745644,237
238,4.765664,218
239,4.785684,236
240,4.805703,250
241,4.825723,254
242,4.845743,261
243,4.865762,261
244,4.885782,269
245,4.905802,244
246,4.925821,260
247,4.945841,284
248,4.965861,252
249,4.98588,273
250,5.0059,264
251,5.02592,251
252,5.045939,282
253,5.065959,278
254,5.085979,294
255,5.105999,249
256,5.126019,262
257,5.146038,287
258,5.166058,281
259,5.186078,282
260,5.206097,295
261,5.226117,328
262,5.246137,345
263,5.266156,341
264,5.286176,355
265,5.306196,330
266,5.326215,397
267,5.346235,419
268,5.366255,401
269,5.386274,439
270,5.406294,419
271,5.426314,451
272,5.446333,435
273,5.466353,407
274,5.486373,379
275,5.506392,343
276,5.526412,363
277,5.546432,358
278,5.566452,361
279,5.586472,365
280,5.606491,332
281,5.626511,340
