,ChannelStartInKeV,ChannelCount
0,0.000660255,0
1,0.02067996,0
2,0.04069966,0
3,0.06071936,0
4,0.08073906,0
5,0.1007588,0
6,0.1207785,0
7,0.1407982,0
8,0.1608179,0
9,0.1808376,0
10,0.2008573,0
11,0.220877,0
12,0.2408967,0
13,0.2609164,0
14,0.2809361,0
15,0.3009558,2
16,0.3209755,25
17,0.3409952,228
18,0.3610149,1220
19,0.3810346,2634
20,0.4010543,2546
21,0.421074,1119
22,0.4410937,243
23,0.4611134,17
24,0.4811331,5
25,0.5011528,0
26,0.5211725,0
27,0.5411922,0
28,0.5612119,0
29,0.5812316,0
30,0.6012513,0
31,0.621271,0
32,0.6412907,1
33,0.6613104,0
34,0.6813301,16
35,0.7013498,18
36,0.7213695,15
37,0.7413892,16
38,0.7614089,22
39,0.7814286,16
40,0.8014483,12
41,0.821468,28
42,0.8414877,30
43,0.8615074,24
44,0.8815271,23
45,0.9015468,37
46,0.9215665,61
47,0.9415862,62
48,0.9616059,81
49,0.9816256,50
50,1.001645,27
51,1.021665,25
52,1.041685,29
53,1.061704,32
54,1.081724,38
55,1.101744,44
56,1.121763,31
57,1.141783,34
58,1.161803,30
59,1.181823,31
60,1.201842,38
61,1.221862,36
62,1.241882,51
63,1.261901,27
64,1.281921,16
65,1.301941,18
66,1.321961,22
67,1.34198,21
68,1.362,18
69,1.38202,14
70,1.402039,28
71,1.422059,31
72,1.442079,42
73,1.462098,46
74,1.482118,59
75,1.502138,93
76,1.522158,134
77,1.542177,185
78,1.562197,256
79,1.582217,216
80,1.602236,156
81,1.622256,80
82,1.642276,58
83,1.662295,35
84,1.682315,33
85,1.702335,56
86,1.722355,88
87,1.742374,96
88,1.762394,100
89,1.782414,61
90,1.802433,63
91,1.822453,63
92,1.842473,65
93,1.862492,60
94,1.882512,76
95,1.902532,73
96,1.922552,132
97,1.942571,260
98,1.962591,351
99,1.982611,559
100,2.00263,672
101,2.02265,645
102,2.04267,528
103,2.06269,311
104,2.082709,182
105,2.102729,108
106,2.122749,115
107,2.142768,99
108,2.162788,89
109,2.182808,83
110,2.202827,122
111,2.222847,244
112,2.242867,431
113,2.262887,794
114,2.282906,1140
115,2.302926,1372
116,2.322946,1296
117,2.342965,1037
118,2.362985,648
119,2.383005,383
120,2.403024,249
121,2.423044,217
122,2.443064,209
123,2.463084,250
124,2.483103,200
125,2.503123,193
126,2.523143,196
127,2.543162,205
128,2.563182,231
129,2.583202,350
130,2.603221,630
131,2.623241,1093
132,2.643261,1777
133,2.66328,2603
134,2.6833,3312
135,2.70332,3356
136,2.72334,2806
137,2.743359,2109
138,2.763379,1507
139,2.783399,1366
140,2.803418,1648
141,2.823438,1872
142,2.843458,1923
143,2.863477,1790
144,2.883497,1622
145,2.903517,1479
146,2.923537,1511
147,2.943556,1617
148,2.963576,1663
149,2.983596,1442
150,3.003615,1101
151,3.023635,742
152,3.043655,599
153,3.063674,421
154,3.083694,314
155,3.103714,317
156,3.123734,320
157,3.143753,417
158,3.163773,420
159,3.183793,588
160,3.203812,1045
161,3.223832,2209
162,3.243852,4237
163,3.263871,7929
164,3.283891,11899
165,3.303911,14692
166,3.323931,15198
167,3.34395,12397
168,3.36397,8549
169,3.38399,4879
170,3.404009,2378
171,3.424029,973
172,3.444049,536
173,3.464068,351
174,3.484088,417
175,3.504108,662
176,3.524128,901
177,3.544147,1444
178,3.564167,2051
179,3.584187,2491
180,3.604206,2963
181,3.624226,3432
182,3.644246,4221
183,3.664266,4965
184,3.684285,5682
185,3.704305,5427
186,3.724325,4422
187,3.744344,3102
188,3.764364,1804
189,3.784384,844
190,3.804404,442
191,3.824423,298
192,3.844443,209
193,3.864463,217
194,3.884482,245
195,3.904502,277
196,3.924522,351
197,3.944541,480
198,3.964561,653
199,3.984581,848
200,4.004601,1014
201,4.02462,957
202,4.04464,852
203,4.06466,696
204,4.084679,485
205,4.104699,314
206,4.124719,277
207,4.144738,230
208,4.164758,207
209,4.184778,233
210,4.204797,232
211,4.224817,217
212,4.244837,201
213,4.264856,210
214,4.284876,199
215,4.304896,217
216,4.324916,229
217,4.344935,234
218,4.364955,231
219,4.384975,245
220,4.404994,253
221,4.425014,278
222,4.445034,258
223,4.465054,264
224,4.485073,270
225,4.505093,281
226,4.525113,293
227,4.545132,261
228,4.565152,303
229,4.585172,256
230,4.605192,235
231,4.625211,267
232,4.645231,254
233,4.665251,281
234,4.68527,256
235,4.70529,255
236,4.72531,246
237,4.745329,253
238,4.765349,304
239,4.785369,269
240,4.805388,276
241,4.825408,282
242,4.845428,297
243,4.865448,280
244,4.885468,265
245,4.905487,283
246,4.925507,262
247,4.945527,284
248,4.965546,301
249,4.985566,257
250,5.005586,309
251,5.025605,297
252,5.045625,308
253,5.065645,302
254,5.085664,264
255,5.105684,314
256,5.125704,313
257,5.145723,291
258,5.165743,329
259,5.185763,307
260,5.205782,331
261,5.225802,337
262,5.245822,370
263,5.265841,363
264,5.285861,366
265,5.305881,406
266,5.325901,380
267,5.345921,442
268,5.36594,447
269,5.38596,528
270,5.40598,506
271,5.425999,511
272,5.446019,453
273,5.466039,443
274,5.486058,455
275,5.506078,485
276,5.526098,405
277,5.546117,369
278,5.566137,400
279,5.586157,415
280,5.606176,388
281,5.626196,379
282,5.646216,389
283,5.666235,349
284,5.686255,406
285,5.706275,404
286,5.726295,423
287,5.746315,453
288,5.766334,495
289,5.786354,525
290,5.806374,568
291,5.826393,748
292,5.846413,848
293,5.866433,984
294,5.886452,1095
295,5.906472,1098
296,5.926492,999
297,5.946511,889
298,5.966531,746
299,5.986551,655
300,6.00657,585
301,6.02659,507
302,6.04661,483
303,6.06663,464
304,6.086649,428
305,6.106669,502
306,6.126689,485
307,6.146708,546
308,6.166728,499
309,6.186748,561
310,6.206768,603
311,6.226787,656
312,6.246807,650
313,6.266827,716
314,6.286846,730
315,6.306866,803
316,6.326886,935
317,6.346906,1011
318,6.366925,1115
319,6.386945,1111
320,6.406965,1176
321,6.426984,1130
322,6.447004,1020
323,6.467024,878
324,6.487043,762
325,6.507063,682
326,6.527083,685
327,6.547102,540
328,6.567122,515
329,6.587142,522
330,6.607162,517
331,6.627181,516
332,6.647201,479
333,6.667221,493
334,6.687241,476
335,6.70726,471
336,6.72728,499
337,6.7473,506
338,6.767319,452
339,6.787339,489
340,6.807359,536
341,6.827378,498
342,6.847398,508
343,6.867418,445
344,6.887437,514
345,6.907457,544
346,6.927477,512
347,6.947496,494
348,6.967516,538
349,6.987536,514
350,7.007555,562
351,7.027575,554
352,7.047595,616
353,7.067615,555
354,7.087635,526
355,7.107654,532
356,7.127674,532
357,7.147694,496
358,7.167713,524
359,7.187733,475
360,7.207753,457
361,7.227772,481
362,7.247792,448
363,7.267812,486
364,7.287831,480
365,7.307851,503
366,7.327871,520
367,7.34789,556
368,7.36791,506
369,7.38793,526
370,7.407949,509
371,7.427969,548
372,7.447989,548
373,7.468009,547
374,7.488029,542
375,7.508048,543
376,7.528068,517
377,7.548088,506
378,7.568107,468
379,7.588127,495
380,7.608147,480
381,7.628166,474
382,7.648186,505
383,7.668206,446
384,7.688225,507
385,7.708245,442
386,7.728265,479
387,7.748284,466
388,7.768304,501
389,7.788324,483
390,7.808343,518
391,7.828363,446
392,7.848383,425
393,7.868403,458
394,7.888422,482
395,7.908442,467
396,7.928462,467
397,7.948482,502
398,7.968501,451
399,7.988521,499
400,8.008541,507
401,8.028561,584
402,8.04858,488
403,8.0686,552
404,8.088619,549
405,8.108639,546
406,8.128659,471
407,8.148679,526
408,8.168698,505
409,8.188718,475
410,8.208737,501
411,8.228757,492
412,8.248777,466
413,8.268797,496
414,8.288816,453
415,8.308836,534
416,8.328856,482
417,8.348876,456
418,8.368896,477
419,8.388915,481
420,8.408935,519
421,8.428954,474
422,8.448974,466
423,8.468994,506
424,8.489014,499
425,8.509033,500
426,8.529053,462
427,8.549072,523
428,8.569093,487
429,8.589112,523
430,8.609132,548
431,8.629151,565
432,8.649171,583
433,8.66919,543
434,8.689211,525
435,8.70923,518
436,8.72925,501
437,8.749269,481
438,8.769289,503
439,8.789309,483
440,8.809329,449
441,8.829349,501
442,8.849368,503
443,8.869388,518
444,8.889407,478
445,8.909428,481
446,8.929447,478
447,8.949467,479
448,8.969486,516
449,8.989506,497
450,9.009525,516
451,9.029546,510
452,9.049565,515
453,9.069585,502
454,9.089604,477
455,9.109624,485
456,9.129643,448
457,9.149664,517
458,9.169683,469
459,9.189703,485
460,9.209723,487
461,9.229742,485
462,9.249763,488
463,9.269782,472
464,9.289802,525
465,9.309821,497
466,9.329841,490
467,9.34986,466
468,9.369881,487
469,9.3899,465
470,9.40992,509
471,9.429939,493
472,9.449959,493
473,9.469979,496
474,9.489999,497
475,9.510018,512
476,9.530038,447
477,9.550057,474
478,9.570077,494
479,9.590097,510
480,9.610117,495
481,9.630136,505
482,9.650156,509
483,9.670176,457
484,9.690195,488
485,9.710216,484
486,9.730235,507
487,9.750255,479
488,9.770274,469
489,9.790294,453
490,9.810314,493
491,9.830334,449
492,9.850353,497
493,9.870373,484
494,9.890392,446
495,9.910412,480
496,9.930432,483
497,9.950452,442
498,9.970471,462
499,9.990491,457
500,10.01051,474
501,10.03053,458
502,10.05055,472
503,10.07057,493
504,10.09059,476
505,10.11061,491
506,10.13063,460
507,10.15065,493
508,10.17067,444
509,10.19069,426
510,10.21071,488
511,10.23073,439
512,10.25075,447
513,10.27077,459
514,10.29079,407
515,10.31081,451
516,10.33083,468
517,10.35085,459
518,10.37087,449
519,10.39089,432
520,10.4109,442
521,10.43092,410
522,10.45094,437
523,10.47096,444
524,10.49098,471
525,10.511,426
526,10.53102,414
527,10.55104,402
528,10.57106,425
529,10.59108,414
530,10.6111,440
531,10.63112,414
532,10.65114,394
533,10.67116,452
534,10.69118,387
535,10.7112,399
536,10.73122,397
537,10.75124,488
538,10.77126,438
539,10.79128,429
540,10.8113,414
541,10.83132,418
542,10.85134,428
543,10.87136,393
544,10.89138,413
545,10.9114,416
546,10.93142,384
547,10.95144,388
548,10.97146,446
549,10.99148,379
550,11.0115,412
551,11.03152,420
552,11.05154,385
553,11.07156,374
554,11.09157,376
555,11.11159,386
556,11.13161,370
557,11.15163,399
558,11.17165,398
559,11.19167,371
560,11.21169,384
561,11.23171,343
562,11.25173,369
563,11.27175,383
564,11.29177,379
565,11.31179,334
566,11.33181,344
567,11.35183,364
568,11.37185,345
569,11.39187,343
570,11.41189,308
571,11.43191,354
572,11.45193,350
573,11.47195,343
574,11.49197,359
575,11.51199,305
576,11.53201,340
577,11.55203,328
578,11.57205,352
579,11.59207,322
580,11.61209,323
581,11.63211,341
582,11.65213,354
583,11.67215,336
584,11.69217,349
585,11.71218,330
586,11.73221,332
587,11.75222,343
588,11.77224,312
589,11.79226,303
590,11.81228,303
591,11.8323,301
592,11.85232,296
593,11.87234,270
594,11.89236,281
595,11.91238,302
596,11.9324,305
597,11.95242,283
598,11.97244,282
599,11.99246,266
600,12.01248,289
601,12.0325,277
602,12.05252,267
603,12.07254,287
604,12.09256,301
605,12.11258,283
606,12.1326,301
607,12.15262,267
608,12.17264,269
609,12.19266,243
610,12.21268,275
611,12.2327,250
612,12.25272,254
613,12.27274,277
614,12.29276,284
615,12.31278,262
616,12.3328,274
617,12.35282,254
618,12.37284,248
619,12.39286,270
620,12.41288,203
621,12.43289,223
622,12.45291,257
623,12.47293,193
624,12.49295,239
625,12.51297,200
626,12.53299,210
627,12.55301,223
628,12.57303,220
629,12.59305,231
630,12.61307,223
631,12.63309,189
632,12.65311,224
633,12.67313,226
634,12.69315,184
635,12.71317,201
636,12.73319,174
637,12.75321,189
638,12.77323,184
639,12.79325,200
640,12.81327,190
641,12.83329,177
642,12.85331,203
643,12.87333,159
644,12.89335,180
645,12.91337,182
646,12.93339,166
647,12.95341,193
648,12.97343,152
649,12.99345,182
650,13.01347,166
651,13.03349,149
652,13.0535,169
653,13.07353,158
654,13.09354,152
655,13.11356,161
