,ChannelStartInKeV,ChannelCount
0,0.0007621776,0
1,0.02078188,0
2,0.04080158,0
3,0.06082128,0
4,0.08084098,0
5,0.1008607,0
6,0.1208804,0
7,0.1409001,0
8,0.1609198,0
9,0.1809395,0
10,0.2009592,0
11,0.2209789,0
12,0.2409986,0
13,0.2610183,0
14,0.281038,1
15,0.3010577,2
16,0.3210774,29
17,0.3410971,254
18,0.3611168,1232
19,0.3811365,2608
20,0.4011562,2551
21,0.4211759,1175
22,0.4411956,226
23,0.4612153,30
24,0.481235,2
25,0.5012547,0
26,0.5212744,0
27,0.5412941,0
28,0.5613138,0
29,0.5813335,0
30,0.6013532,0
31,0.6213729,0
32,0.6413926,0
33,0.6614123,0
34,0.681432,13
35,0.7014517,9
36,0.7214714,19
37,0.7414911,12
38,0.7615108,10
39,0.7815305,11
40,0.8015502,19
41,0.8215699,6
42,0.8415896,11
43,0.8616093,21
44,0.881629,25
45,0.9016487,27
46,0.9216684,49
47,0.9416881,55
48,0.9617078,69
49,0.9817275,46
50,1.001747,29
51,1.021767,15
52,1.041787,30
53,1.061806,34
54,1.081826,37
55,1.101846,38
56,1.121865,34
57,1.141885,25
58,1.161905,20
59,1.181925,38
60,1.201944,34
61,1.221964,50
62,1.241984,34
63,1.262003,21
64,1.282023,18
65,1.302043,14
66,1.322062,20
67,1.342082,13
68,1.362102,15
69,1.382122,20
70,1.402141,17
71,1.422161,26
72,1.442181,26
73,1.4622,33
74,1.48222,55
75,1.50224,57
76,1.522259,70
77,1.542279,98
78,1.562299,98
79,1.582319,82
80,1.602338,61
81,1.622358,32
82,1.642378,38
83,1.662397,18
84,1.682417,49
85,1.702437,70
86,1.722456,60
87,1.742476,74
88,1.762496,59
89,1.782516,45
90,1.802535,40
91,1.822555,37
92,1.842575,48
93,1.862594,55
94,1.882614,58
95,1.902634,81
96,1.922653,95
97,1.942673,146
98,1.962693,187
99,1.982713,226
100,2.002732,234
101,2.022752,225
102,2.042772,147
103,2.062791,110
104,2.082811,94
105,2.102831,50
106,2.12285,57
107,2.14287,61
108,2.16289,59
109,2.182909,70
110,2.202929,100
111,2.222949,201
112,2.242969,370
113,2.262988,682
114,2.283008,961
115,2.303028,1128
116,2.323047,1132
117,2.343067,864
118,2.363087,569
119,2.383107,341
120,2.403126,205
121,2.423146,186
122,2.443166,179
123,2.463185,221
124,2.483205,178
125,2.503225,160
