,ChannelCount,ChannelStartInKeV
10,250.9411764705883,0.2008959
11,690.0588235294117,0.2209156
12,1115.0000000000002,0.2409353
13,1300.5882352941176,0.260955
14,1340.4411764705883,0.2809747
15,1345.4411764705883,0.3009944
16,1345.735294117647,0.3210141
17,1345.9705882352941,0.3410338
18,1346.0588235294117,0.3610535
19,1346.1176470588234,0.3810732
20,1346.3235294117646,0.4010929
21,1346.4117647058824,0.4211126
22,1346.4705882352941,0.4411323
23,1346.5,0.461152
24,1346.235294117647,0.4811717
25,1341.529411764706,0.5011914
26,1322.352941176471,0.5212111
27,1140.0588235294117,0.5412308
28,723.0294117647059,0.5612505
29,320.4411764705883,0.5812702
30,156.64705882352942,0.6012899
31,138.8529411764706,0.6213096
32,155.0588235294118,0.6413293
33,175.70588235294125,0.661349
34,195.7352941176471,0.6813687
35,217.05882352941177,0.7013884
36,239.6176470588236,0.7214081
37,262.5882352941177,0.7414278
38,283.8529411764706,0.7614475
39,308.264705882353,0.7814672
40,330.5882352941177,0.8014869
41,350.5,0.8215066
42,370.00000000000006,0.8415263
43,367.2941176470589,0.861546
44,366.97058823529414,0.8815657
45,366.11764705882354,0.9015854
46,364.4705882352941,0.9216051
47,362.85294117647067,0.9416248
48,359.91176470588243,0.9616445
49,358.11764705882354,0.9816642
50,356.88235294117646,1.001684
51,355.38235294117646,1.021704
52,352.6176470588236,1.041723
53,350.50000000000006,1.061743
54,347.17647058823525,1.081763
55,344.235294117647,1.101782
56,337.02941176470597,1.121802
57,332.764705882353,1.141822
58,330.97058823529414,1.161842
59,329.4117647058824,1.181861
60,326.20588235294116,1.201881
61,322.735294117647,1.221901
62,320.47058823529414,1.24192
63,316.0294117647059,1.26194
64,314.38235294117646,1.28196
65,314.1764705882353,1.301979
66,312.52941176470586,1.321999
67,311.55882352941177,1.342019
68,311.85294117647067,1.362038
69,312.3529411764706,1.382058
70,310.82352941176475,1.402078
71,307.47058823529414,1.422098
72,306.05882352941177,1.442117
73,305.3823529411765,1.462137
74,302.94117647058823,1.482157
75,300.52941176470586,1.502176
76,298.4117647058824,1.522196
77,298.50000000000006,1.542216
78,300.4117647058824,1.562236
79,300.55882352941177,1.582255
80,303.2647058823529,1.602275
81,301.61764705882354,1.622295
82,298.5882352941177,1.642314
83,296.9117647058824,1.662334
84,294.9411764705883,1.682354
85,292.02941176470586,1.702374
86,290.7352941176471,1.722393
87,289.47058823529414,1.742413
88,294.3529411764706,1.762433
89,299.05882352941177,1.782452
90,304.5882352941177,1.802472
91,310.7058823529412,1.822492
92,315.55882352941177,1.842511
93,320.79411764705884,1.862531
94,322.3823529411765,1.882551
95,321.0882352941177,1.90257
96,319.2058823529412,1.92259
97,315.2352941176471,1.94261
98,314.61764705882354,1.96263
99,314.4705882352941,1.982649
100,314.5882352941177,2.002669
101,314.17647058823536,2.022689
102,314.5,2.042708
103,314.94117647058823,2.062728
104,320.29411764705884,2.082748
105,328.29411764705884,2.102767
106,343.47058823529414,2.122787
107,359.8823529411766,2.142807
108,375.1764705882353,2.162827
109,384.82352941176475,2.182846
110,388.5,2.202866
111,389.05882352941177,2.222886
112,391.0882352941177,2.242905
113,392.82352941176475,2.262925
114,395.2058823529412,2.282945
115,396.7352941176472,2.302964
116,398.11764705882354,2.322984
117,398.7352941176471,2.343004
118,400.1176470588236,2.363024
119,401.764705882353,2.383043
120,401.5882352941177,2.403063
121,399.82352941176475,2.423083
122,398.9705882352942,2.443102
123,401.70588235294133,2.463122
124,424.7352941176471,2.483142
125,474.26470588235304,2.503161
126,547.029411764706,2.523181
127,632.4411764705883,2.543201
128,705.5294117647059,2.563221
129,756.5588235294118,2.58324
130,792.9117647058824,2.60326
131,826.1764705882355,2.62328
132,863.1764705882356,2.643299
133,910.1470588235295,2.663319
134,960.7352941176472,2.683339
135,1006.4117647058824,2.703358
136,1046.058823529412,2.723378
137,1083.058823529412,2.743398
