,ChannelCount,ChannelStartInKeV
10,255.35294117647064,0.2014161
11,682.029411764706,0.2214358
12,1089.7647058823532,0.2414555
13,1265.3529411764705,0.2614752
14,1303.0294117647059,0.2814949
15,1306.9411764705883,0.3015146
16,1307.4411764705883,0.3215343
17,1307.6176470588239,0.341554
18,1307.735294117647,0.3615737
19,1307.8823529411764,0.3815934
20,1307.9411764705883,0.4016131
21,1307.9705882352941,0.4216328
22,1308.0294117647059,0.4416525
23,1308.1176470588234,0.4616722
24,1307.9117647058824,0.4816919
25,1303.6176470588236,0.5017116
26,1284.8823529411766,0.5217313
27,1101.8823529411766,0.541751
28,700.6470588235293,0.5617707
29,317.23529411764713,0.5817904
30,165.29411764705887,0.6018101
31,151.8823529411765,0.6218298
32,170.17647058823533,0.6418495
33,191.82352941176478,0.6618692
34,215.41176470588238,0.6818889
35,238.3823529411765,0.7019086
36,262.3235294117647,0.7219283
37,285.11764705882354,0.741948
38,307.17647058823536,0.7619677
39,331.6470588235294,0.7819874
40,355.97058823529414,0.8020071
41,379.0000000000001,0.8220268
42,401.0882352941176,0.8420465
43,396.58823529411774,0.8620662
44,393.14705882352945,0.8820859
45,389.6764705882353,0.9021056
46,385.88235294117646,0.9221253
47,383.6176470588236,0.942145
48,380.3235294117648,0.9621647
49,380.3823529411765,0.9821844
50,379.17647058823536,1.002204
51,376.32352941176464,1.022224
52,374.9411764705883,1.042243
53,372.2352941176471,1.062263
54,369.32352941176475,1.082283
55,366.44117647058823,1.102303
56,360.85294117647067,1.122322
57,355.11764705882354,1.142342
58,351.1470588235295,1.162362
59,349.2647058823529,1.182381
60,349.4117647058824,1.202401
61,348.3235294117648,1.222421
62,345.08823529411774,1.242441
63,342.6470588235294,1.26246
64,340.7647058823529,1.28248
65,339.6176470588236,1.3025
66,337.6470588235294,1.322519
67,335.9117647058823,1.342539
68,335.91176470588243,1.362559
69,337.4117647058823,1.382578
70,340.14705882352945,1.402598
71,343.79411764705884,1.422618
72,346.1470588235295,1.442638
73,345.1470588235294,1.462657
74,343.4411764705883,1.482677
75,340.9411764705883,1.502697
76,338.5882352941177,1.522716
77,334.8823529411765,1.542736
78,333.0882352941177,1.562756
79,333.6764705882353,1.582775
80,333.7352941176471,1.602795
81,331.6764705882353,1.622815
82,330.4705882352941,1.642835
83,328.3823529411765,1.662854
84,327.2352941176471,1.682874
85,324.5,1.702894
86,320.05882352941177,1.722913
87,314.8529411764706,1.742933
88,310.3823529411765,1.762953
89,311.02941176470586,1.782972
90,318.14705882352945,1.802992
91,330.264705882353,1.823012
92,343.9411764705883,1.843032
93,355.7647058823529,1.863051
94,364.2647058823529,1.883071
95,368.8529411764706,1.903091
96,367.5882352941177,1.92311
97,366.64705882352945,1.94313
98,367.41176470588243,1.96315
99,365.29411764705884,1.983169
100,363.26470588235304,2.003189
101,361.2352941176471,2.023209
102,361.0,2.043229
103,361.3529411764706,2.063248
104,365.9117647058823,2.083268
105,376.97058823529414,2.103288
106,389.7647058823529,2.123307
107,404.7352941176471,2.143327
108,412.7647058823529,2.163347
109,415.4411764705883,2.183367
110,411.1470588235295,2.203386
111,406.97058823529414,2.223406
112,404.82352941176475,2.243426
113,403.94117647058823,2.263445
114,406.14705882352945,2.283465
115,406.94117647058823,2.303485
116,410.5,2.323504
117,412.3529411764706,2.343524
118,415.0588235294119,2.363544
119,415.2352941176471,2.383564
120,416.82352941176475,2.403583
121,418.32352941176475,2.423603
122,421.1470588235295,2.443623
123,431.4411764705883,2.463642
124,454.97058823529414,2.483662
125,504.7647058823529,2.503682
126,576.5588235294117,2.523701
127,660.0,2.543721
128,734.0588235294118,2.563741
129,784.9705882352941,2.58376
130,822.9411764705883,2.60378
131,858.3529411764706,2.6238
132,899.5882352941177,2.64382
133,946.8823529411765,2.663839
134,996.3529411764706,2.683859
135,1038.5,2.703879
136,1079.1470588235295,2.723898
137,1115.529411764706,2.743918
138,1153.0588235294117,2.763938
139,1181.823529411765,2.783957
140,1202.4411764705883,2.803977
141,1195.3823529411768,2.823997
142,1153.764705882353,2.844017
143,1084.0294117647059,2.864036
144,1002.8235294117648,2.884056
145,931.2352941176472,2.904076
146,881.7352941176472,2.924095
147,846.8529411764705,2.944115
148,814.264705882353,2.964135
149,775.264705882353,2.984154
150,732.264705882353,3.004174
151,694.6764705882354,3.024194
152,677.4411764705883,3.044214
153,697.3823529411766,3.064233
154,790.5882352941176,3.084253
155,987.4705882352944,3.104273
156,1312.9411764705883,3.124292
157,1718.088235294118,3.144312
158,2135.7352941176473,3.164332
159,2482.058823529412,3.184351
160,2723.3823529411775,3.204371
161,2852.7352941176478,3.224391
162,2910.823529411765,3.244411
163,2932.264705882353,3.26443
164,2940.617647058824,3.28445
165,2943.9705882352946,3.30447
166,2950.735294117647,3.324489
167,2959.588235294118,3.344509
168,2975.4705882352946,3.364529
169,2988.5588235294117,3.384548
170,2981.3529411764707,3.404568
171,2918.7941176470595,3.424588
172,2757.5,3.444608
173,2482.4411764705887,3.464627
174,2140.7058823529414,3.484647
175,1812.735294117647,3.504667
176,1580.0882352941178,3.524686
177,1456.9705882352944,3.544706
178,1425.6764705882351,3.564726
179,1431.6176470588239,3.584746
180,1444.705882352941,3.604765
181,1451.1470588235295,3.624785
182,1448.6764705882354,3.644805
183,1436.2352941176473,3.664824
184,1417.8823529411766,3.684844
185,1386.5,3.704864
186,1344.4117647058824,3.724884
187,1288.4117647058827,3.744903
188,1218.3235294117649,3.764923
189,1141.8235294117649,3.784943
190,1055.294117647059,3.804962
191,955.3235294117646,3.824982
192,842.529411764706,3.845002
193,716.3235294117649,3.865021
194,593.764705882353,3.885041
195,494.70588235294133,3.905061
196,428.2941176470589,3.925081
197,389.5,3.9451
198,369.26470588235304,3.96512
199,360.2058823529412,3.98514
200,357.5294117647059,4.005159
201,356.264705882353,4.025179
202,353.5882352941177,4.045198
203,352.3529411764706,4.065218
204,350.38235294117646,4.085238
205,345.61764705882354,4.105258
206,336.5882352941177,4.125278
207,323.9411764705882,4.145297
208,307.2352941176471,4.165317
209,287.41176470588243,4.185337
210,267.7352941176471,4.205356
211,249.55882352941182,4.225376
212,236.73529411764713,4.245396
213,229.3529411764706,4.265415
214,228.3529411764706,4.285435
215,227.8823529411765,4.305455
216,229.08823529411768,4.325474
217,232.11764705882356,4.345494
218,233.32352941176472,4.365514
219,236.94117647058823,4.385534
220,236.79411764705884,4.405553
221,236.29411764705884,4.425573
222,236.2058823529412,4.445593
223,235.64705882352945,4.465612
224,235.14705882352942,4.485632
225,235.05882352941182,4.505652
226,234.41176470588235,4.525671
227,234.23529411764707,4.545691
228,235.5294117647059,4.565711
229,234.3529411764706,4.585731
230,234.7941176470588,4.60575
231,232.6764705882353,4.62577
