Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CE162PA0002-00006-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,01/08/2023 4:00:18 PM
TotalElapsedTimeInSeconds,60
TotalLiveTime,46.35099
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name,CT006PA0024 19
UserCustomField,ID,CT006PA0024 19
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.3847309,0.3847309,0.2099291,0,0,False,False
13,Al,PercentWeight,0.0233283,0.0233283,0.02414435,0,0,False,False
14,Si,PercentWeight,0.5095782,0.5095782,0.01667405,0,0,False,False
15,P,PercentWeight,0.04900806,0,0.004275359,0,0,False,False
16,S,PercentWeight,0.1488346,0.1073346,0.003148128,0,0,False,False
17,Cl,PercentWeight,0.02406687,0.02406687,0.01208596,0,0,False,False
19,K,PercentWeight,0.2032946,0.1157946,0.002188447,0,0,False,False
20,Ca,PercentWeight,2.614198,2.614198,0.004895642,0,0,False,False
22,Ti,PercentWeight,0.001293698,0.001293698,0.0002117453,0,0,False,False
23,V,PercentWeight,0,0,3.048243E-05,0,0,False,False
24,Cr,PercentWeight,0.001758416,0.001758416,0.0001964707,0,0,False,False
25,Mn,PercentWeight,0.1414665,0.1414665,0.001221713,0,0,False,False
26,Fe,PercentWeight,0.03731939,0.03731939,0.0007737425,0,0,False,False
28,Ni,PercentWeight,0,0,7.724694E-05,0,0,False,False
29,Cu,PercentWeight,0.006340845,0.006340845,0.0001205048,0,0,False,False
30,Zn,PercentWeight,0.003529567,0.003529567,0.0001117672,0,0,False,False
33,As,PercentWeight,0.0001046875,0.0001046875,9.110265E-05,0,0,False,False
34,Se,PercentWeight,0,0,5.107862E-05,0,0,False,False
35,Br,PercentWeight,0.0006766652,0.0006766652,0.0001062364,0,0,False,False
37,Rb,PercentWeight,0,0,0.0001356438,0,0,False,False
38,Sr,PercentWeight,0.02230342,0.02230342,0.0001806788,0,0,False,False
42,Mo,PercentWeight,0,0,6.236245E-05,0,0,False,False
48,Cd,PercentWeight,0.0003030584,0.0003030584,0.0002059793,0,0,False,False
56,Ba,PercentWeight,0.0004572701,0.0004572701,0.00364763,0,0,False,False
80,Hg,PercentWeight,0,0,8.367883E-06,0,0,False,False
82,Pb,PercentWeight,0,0,0.000285129,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
167,3.323843,951,3.323843,1922
168,3.343862,815,3.343862,1694
169,3.363882,611,3.363882,1244
170,3.383902,531,3.383902,776
171,3.403921,370,3.403921,469
172,3.423941,393,3.423941,289
173,3.443961,429,3.443961,263
174,3.46398,439,3.46398,247
175,3.484,463,3.484,286
176,3.50402,484,3.50402,295
177,3.52404,541,3.52404,357
178,3.544059,504,3.544059,569
179,3.564079,691,3.564079,1092
180,3.584099,1061,3.584099,2261
181,3.604118,1826,3.604118,4726
182,3.624138,3269,3.624138,9269
183,3.644158,5439,3.644158,16107
184,3.664177,7889,3.664177,22817
185,3.684197,8925,3.684197,27052
186,3.704217,8964,3.704217,26626
187,3.724237,7338,3.724237,21925
188,3.744256,5059,3.744256,14770
189,3.764276,3042,3.764276,8644
190,3.784296,1478,3.784296,4184
191,3.804315,773,3.804315,1763
192,3.824335,424,3.824335,785
193,3.844355,344,3.844355,476
194,3.864375,328,3.864375,385
195,3.884394,334,3.884394,437
196,3.904414,382,3.904414,644
197,3.924434,478,3.924434,1016
198,3.944453,763,3.944453,1500
199,3.964473,1017,3.964473,2485
200,3.984493,1369,3.984493,3322
201,4.004512,1566,4.004512,3925
202,4.024532,1521,4.024532,4123
203,4.044552,1335,4.044552,3487
204,4.064571,998,4.064571,2536
205,4.084591,726,4.084591,1589
206,4.104611,478,4.104611,862
207,4.12463,322,4.12463,482
208,4.14465,253,4.14465,308
209,4.16467,263,4.16467,204
210,4.18469,208,4.18469,233
211,4.20471,207,4.20471,180
212,4.224729,197,4.224729,188
213,4.244749,202,4.244749,194
214,4.264769,195,4.264769,191
215,4.284788,191,4.284788,199
216,4.304808,194,4.304808,210
217,4.324828,194,4.324828,148
218,4.344847,188,4.344847,196
219,4.364867,184,4.364867,213
220,4.384887,191,4.384887,197
221,4.404906,203,4.404906,208
222,4.424926,191,4.424926,253
223,4.444946,200,4.444946,267
224,4.464965,197,4.464965,278
225,4.484985,214,4.484985,304
226,4.505005,204,4.505005,291
227,4.525025,200,4.525025,296
228,4.545044,166,4.545044,234
229,4.565064,200,4.565064,234
230,4.585084,172,4.585084,251
231,4.605103,178,4.605103,205
232,4.625123,165,4.625123,243
233,4.645143,189,4.645143,209
234,4.665163,189,4.665163,235
235,4.685182,180,4.685182,222
236,4.705202,159,4.705202,238
237,4.725222,148,4.725222,205
238,4.745241,142,4.745241,215
239,4.765261,160,4.765261,229
240,4.785281,152,4.785281,232
241,4.805301,176,4.805301,233
242,4.82532,133,4.82532,223
243,4.84534,165,4.84534,239
244,4.86536,155,4.86536,275
245,4.885379,140,4.885379,278
246,4.905399,135,4.905399,264
247,4.925419,156,4.925419,270
248,4.945438,145,4.945438,253
249,4.965458,143,4.965458,239
250,4.985478,143,4.985478,249
251,5.005497,122,5.005497,243
252,5.025517,139,5.025517,273
253,5.045537,125,5.045537,237
254,5.065557,137,5.065557,267
255,5.085576,116,5.085576,261
256,5.105596,110,5.105596,261
257,5.125616,128,5.125616,262
258,5.145636,123,5.145636,263
259,5.165655,115,5.165655,299
260,5.185675,130,5.185675,269
261,5.205695,130,5.205695,311
262,5.225714,113,5.225714,310
263,5.245734,111,5.245734,323
264,5.265754,126,5.265754,305
265,5.285773,134,5.285773,341
266,5.305793,133,5.305793,319
267,5.325813,116,5.325813,331
268,5.345832,134,5.345832,379
269,5.365852,174,5.365852,395
270,5.385872,209,5.385872,363
271,5.405891,172,5.405891,449
272,5.425911,195,5.425911,385
273,5.445931,180,5.445931,397
274,5.46595,168,5.46595,369
275,5.48597,142,5.48597,334
276,5.50599,122,5.50599,301
277,5.52601,112,5.52601,322
278,5.54603,90,5.54603,321
279,5.566049,107,5.566049,303
280,5.586069,111,5.586069,355
281,5.606089,84,5.606089,327
282,5.626108,83,5.626108,307
283,5.646128,111,5.646128,320
284,5.666148,99,5.666148,348
285,5.686167,124,5.686167,358
286,5.706187,104,5.706187,326
287,5.726207,118,5.726207,355
288,5.746226,168,5.746226,384
289,5.766246,234,5.766246,441
290,5.786266,372,5.786266,619
291,5.806285,702,5.806285,842
292,5.826305,1058,5.826305,1174
293,5.846325,1539,5.846325,1524
294,5.866344,2016,5.866344,1894
295,5.886364,2310,5.886364,2148
296,5.906384,2380,5.906384,2134
297,5.926404,2095,5.926404,1904
298,5.946424,1638,5.946424,1659
299,5.966443,1111,5.966443,1334
300,5.986463,769,5.986463,894
301,6.006483,425,6.006483,718
302,6.026502,226,6.026502,548
303,6.046522,150,6.046522,422
304,6.066542,104,6.066542,419
305,6.086561,81,6.086561,415
306,6.106581,89,6.106581,435
307,6.126601,80,6.126601,410
308,6.14662,87,6.14662,418
309,6.16664,76,6.16664,456
310,6.18666,83,6.18666,420
311,6.206679,79,6.206679,486
312,6.226699,83,6.226699,494
313,6.246719,105,6.246719,550
314,6.266738,145,6.266738,564
315,6.286758,230,6.286758,629
316,6.306778,394,6.306778,704
317,6.326798,575,6.326798,822
318,6.346817,845,6.346817,992
319,6.366837,1105,6.366837,1098
320,6.386857,1312,6.386857,1262
321,6.406877,1413,6.406877,1223
322,6.426896,1364,6.426896,1311
323,6.446916,1227,6.446916,1167
324,6.466936,1017,6.466936,1041
325,6.486955,901,6.486955,913
326,6.506975,628,6.506975,781
327,6.526995,453,6.526995,695
328,6.547014,325,6.547014,602
329,6.567034,227,6.567034,517
330,6.587054,137,6.587054,502
331,6.607074,104,6.607074,435
332,6.627093,61,6.627093,403
333,6.647113,64,6.647113,369
334,6.667133,40,6.667133,400
335,6.687152,61,6.687152,410
336,6.707172,58,6.707172,366
337,6.727192,50,6.727192,390
338,6.747211,46,6.747211,347
339,6.767231,41,6.767231,407
340,6.787251,56,6.787251,351
341,6.807271,49,6.807271,414
342,6.82729,34,6.82729,386
343,6.84731,57,6.84731,417
344,6.86733,63,6.86733,400
345,6.88735,56,6.88735,400
346,6.907369,45,6.907369,425
347,6.927389,81,6.927389,427
348,6.947409,95,6.947409,415
349,6.967428,108,6.967428,425
350,6.987448,155,6.987448,422
351,7.007468,179,7.007468,481
352,7.027487,210,7.027487,484
353,7.047507,250,7.047507,491
354,7.067527,264,7.067527,512
355,7.087546,202,7.087546,515
356,7.107566,182,7.107566,445
357,7.127586,151,7.127586,426
358,7.147605,115,7.147605,414
359,7.167625,89,7.167625,391
360,7.187645,58,7.187645,401
361,7.207664,62,7.207664,395
362,7.227684,48,7.227684,373
363,7.247704,29,7.247704,401
364,7.267724,35,7.267724,424
365,7.287744,52,7.287744,403
366,7.307763,62,7.307763,397
367,7.327783,50,7.327783,422
368,7.347803,101,7.347803,424
369,7.367822,160,7.367822,471
370,7.387842,200,7.387842,442
371,7.407862,321,7.407862,454
372,7.427881,384,7.427881,472
373,7.447901,438,7.447901,471
374,7.467921,523,7.467921,465
375,7.48794,509,7.48794,425
376,7.50796,443,7.50796,443
377,7.52798,358,7.52798,432
378,7.547999,249,7.547999,404
379,7.568019,185,7.568019,351
380,7.588039,124,7.588039,382
381,7.608058,65,7.608058,404
382,7.628078,54,7.628078,353
383,7.648098,46,7.648098,386
384,7.668118,34,7.668118,437
385,7.688138,46,7.688138,379
386,7.708157,37,7.708157,402
387,7.728177,43,7.728177,370
388,7.748197,35,7.748197,377
389,7.768216,32,7.768216,384
390,7.788236,34,7.788236,371
391,7.808256,44,7.808256,345
