Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CA170PA0688-00070-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,03/08/2023 11:42:40 AM
TotalElapsedTimeInSeconds,60
TotalLiveTime,46.69299
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name,51
UserCustomField,ID,51
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.08208443,0.08208443,0.1827197,0,0,False,False
13,Al,PercentWeight,0.03062391,0.03062391,0.02401438,0,0,False,False
14,Si,PercentWeight,0.05183588,0.05183588,0.009911559,0,0,False,False
15,P,PercentWeight,0.06513412,0.01263412,0.004120542,0,0,False,False
16,S,PercentWeight,0.2134501,0.1719501,0.003539465,0,0,False,False
17,Cl,PercentWeight,0.0125832,0.0125832,0.01216811,0,0,False,False
19,K,PercentWeight,0.6767601,0.5892601,0.003692274,0,0,False,False
20,Ca,PercentWeight,0.8869997,0.8869997,0.003199931,0,0,False,False
22,Ti,PercentWeight,0.001251239,0.001251239,0.0002236519,0,0,False,False
23,V,PercentWeight,0,0,3.294267E-05,0,0,False,False
24,Cr,PercentWeight,0.002266549,0.002266549,0.0002132737,0,0,False,False
25,Mn,PercentWeight,0.2785986,0.2785986,0.001502536,0,0,False,False
26,Fe,PercentWeight,0.01828744,0.01828744,0.0007842692,0,0,False,False
28,Ni,PercentWeight,0,0,7.565178E-05,0,0,False,False
29,Cu,PercentWeight,0.0007251237,0.0007251237,6.9191E-05,0,0,False,False
30,Zn,PercentWeight,0.001245365,0.001245365,8.43874E-05,0,0,False,False
33,As,PercentWeight,0,0,9.506529E-05,0,0,False,False
34,Se,PercentWeight,0,0,5.538557E-05,0,0,False,False
35,Br,PercentWeight,0.0009441387,0.0009441387,0.000112325,0,0,False,False
37,Rb,PercentWeight,0.0004656649,0.0004656649,0.0001400261,0,0,False,False
38,Sr,PercentWeight,0.002864944,0.002864944,0.0001405813,0,0,False,False
42,Mo,PercentWeight,0,0,6.316316E-05,0,0,False,False
48,Cd,PercentWeight,0.0005572798,0.0005572798,0.0002021764,0,0,False,False
56,Ba,PercentWeight,0.00330715,0.00330715,0.003547699,0,0,False,False
80,Hg,PercentWeight,0,0,8.999332E-06,0,0,False,False
82,Pb,PercentWeight,0.0001697685,0.0001697685,0.0002981343,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
274,5.465991,193,5.465991,463
275,5.486011,140,5.486011,438
276,5.506031,131,5.506031,434
277,5.526051,82,5.526051,381
278,5.54607,109,5.54607,374
279,5.56609,104,5.56609,404
280,5.58611,91,5.58611,432
281,5.606129,115,5.606129,407
282,5.626149,102,5.626149,440
283,5.646169,116,5.646169,440
284,5.666188,119,5.666188,435
285,5.686208,116,5.686208,463
286,5.706228,124,5.706228,464
287,5.726247,162,5.726247,498
288,5.746267,230,5.746267,590
289,5.766287,422,5.766287,683
290,5.786307,785,5.786307,977
291,5.806326,1500,5.806326,1573
292,5.826346,2463,5.826346,2329
293,5.846366,3608,5.846366,3272
294,5.866385,4637,5.866385,4196
295,5.886405,5293,5.886405,4681
296,5.906425,5460,5.906425,4818
297,5.926445,4784,5.926445,4487
298,5.946464,3716,5.946464,3502
299,5.966484,2634,5.966484,2630
300,5.986504,1611,5.986504,1725
301,6.006523,911,6.006523,1119
302,6.026543,468,6.026543,790
303,6.046563,260,6.046563,634
304,6.066582,149,6.066582,573
305,6.086602,93,6.086602,500
306,6.106622,88,6.106622,519
307,6.126642,80,6.126642,502
308,6.146661,88,6.146661,570
309,6.166681,99,6.166681,541
310,6.186701,78,6.186701,608
311,6.20672,85,6.20672,607
312,6.22674,88,6.22674,626
313,6.24676,102,6.24676,656
314,6.266779,156,6.266779,709
315,6.286799,187,6.286799,788
316,6.306819,340,6.306819,812
317,6.326838,528,6.326838,926
318,6.346858,707,6.346858,1045
319,6.366878,948,6.366878,1222
320,6.386898,1153,6.386898,1403
321,6.406918,1334,6.406918,1476
322,6.426937,1341,6.426937,1467
323,6.446957,1296,6.446957,1520
324,6.466977,1308,6.466977,1394
325,6.486996,1147,6.486996,1388
326,6.507016,1065,6.507016,1186
327,6.527036,848,6.527036,1082
328,6.547055,574,6.547055,943
329,6.567075,405,6.567075,797
330,6.587095,299,6.587095,639
331,6.607114,189,6.607114,577
332,6.627134,110,6.627134,476
333,6.647154,73,6.647154,516
334,6.667173,70,6.667173,442
335,6.687193,53,6.687193,474
336,6.707213,47,6.707213,480
337,6.727232,53,6.727232,487
338,6.747252,39,6.747252,495
339,6.767272,42,6.767272,484
340,6.787292,49,6.787292,477
341,6.807312,45,6.807312,453
342,6.827331,45,6.827331,505
343,6.847351,36,6.847351,482
344,6.867371,58,6.867371,449
345,6.88739,50,6.88739,511
346,6.90741,49,6.90741,495
347,6.92743,61,6.92743,471
348,6.947449,79,6.947449,474
349,6.967469,101,6.967469,532
350,6.987489,130,6.987489,527
351,7.007508,160,7.007508,546
352,7.027528,182,7.027528,579
353,7.047548,203,7.047548,540
354,7.067567,188,7.067567,561
355,7.087587,166,7.087587,512
356,7.107607,164,7.107607,513
357,7.127626,114,7.127626,522
358,7.147646,89,7.147646,511
359,7.167666,65,7.167666,443
360,7.187685,64,7.187685,454
361,7.207705,50,7.207705,451
362,7.227725,36,7.227725,471
363,7.247745,57,7.247745,492
364,7.267765,36,7.267765,463
365,7.287784,44,7.287784,457
366,7.307804,54,7.307804,492
367,7.327824,63,7.327824,500
368,7.347843,88,7.347843,501
369,7.367863,112,7.367863,529
370,7.387883,190,7.387883,481
371,7.407902,272,7.407902,506
372,7.427922,408,7.427922,503
373,7.447942,441,7.447942,496
374,7.467961,515,7.467961,508
375,7.487981,488,7.487981,536
376,7.508001,430,7.508001,484
377,7.52802,340,7.52802,501
378,7.54804,283,7.54804,448
379,7.56806,199,7.56806,500
380,7.58808,123,7.58808,442
381,7.608099,88,7.608099,430
