Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CL160PA0005-00019-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,02/08/2023 9:48:10 AM
TotalElapsedTimeInSeconds,60
TotalLiveTime,48.51599
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name,
UserCustomField,ID,
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.5200633,0.5200633,0.1961429,0,0,False,False
13,Al,PercentWeight,0.01869467,0.01869467,0.02548388,0,0,False,False
14,Si,PercentWeight,0.6082798,0.6082798,0.01781772,0,0,False,False
15,P,PercentWeight,0.1679912,0.1154912,0.005367129,0,0,False,False
16,S,PercentWeight,0.2396069,0.1981069,0.003723017,0,0,False,False
17,Cl,PercentWeight,0.0134576,0.0134576,0.01221804,0,0,False,False
19,K,PercentWeight,1.265638,1.178138,0.0050252,0,0,False,False
20,Ca,PercentWeight,0.6813127,0.6813127,0.002886112,0,0,False,False
22,Ti,PercentWeight,0.0008343129,0.0008343129,0.0002155536,0,0,False,False
23,V,PercentWeight,0,0,3.191461E-05,0,0,False,False
24,Cr,PercentWeight,0.002079205,0.002079205,0.0002092109,0,0,False,False
25,Mn,PercentWeight,0.05636782,0.05636782,0.0009059287,0,0,False,False
26,Fe,PercentWeight,0.07597114,0.07597114,0.001039212,0,0,False,False
28,Ni,PercentWeight,0,0,6.906033E-05,0,0,False,False
29,Cu,PercentWeight,0.07935445,0.07935445,0.0004263473,0,0,False,False
30,Zn,PercentWeight,0.002508819,0.002508819,0.00017069,0,0,False,False
33,As,PercentWeight,0,0,0.000120292,0,0,False,False
34,Se,PercentWeight,0,0,4.780764E-05,0,0,False,False
35,Br,PercentWeight,0.0006436905,0.0006436905,0.0001337697,0,0,False,False
37,Rb,PercentWeight,0.001920259,0.001920259,0.0001714634,0,0,False,False
38,Sr,PercentWeight,0.004940059,0.004940059,0.0001710484,0,0,False,False
42,Mo,PercentWeight,0,0,5.127528E-05,0,0,False,False
48,Cd,PercentWeight,0.0004035953,0.0004035953,0.000167556,0,0,False,False
56,Ba,PercentWeight,0.003377027,0.003377027,0.004215619,0,0,False,False
80,Hg,PercentWeight,0,0,8.21053E-06,0,0,False,False
82,Pb,PercentWeight,0.001127828,0.001127828,0.0003620327,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
165,3.283887,2906,3.283887,9828
166,3.303907,3497,3.303907,12087
167,3.323927,3519,3.323927,12533
168,3.343946,2842,3.343946,10233
169,3.363966,1980,3.363966,7062
170,3.383986,1163,3.383986,4107
171,3.404006,681,3.404006,1956
172,3.424025,449,3.424025,893
173,3.444045,364,3.444045,489
174,3.464065,412,3.464065,314
175,3.484084,463,3.484084,402
176,3.504104,513,3.504104,539
177,3.524124,553,3.524124,849
178,3.544143,606,3.544143,1265
179,3.564163,754,3.564163,1775
180,3.584183,891,3.584183,2397
181,3.604203,1137,3.604203,3227
182,3.624222,1504,3.624222,4280
183,3.644242,2148,3.644242,5924
184,3.664262,2533,3.664262,7533
185,3.684281,2827,3.684281,8840
186,3.704301,2767,3.704301,8523
187,3.724321,2318,3.724321,6969
188,3.74434,1669,3.74434,4639
189,3.76436,1043,3.76436,2693
190,3.78438,610,3.78438,1466
191,3.804399,361,3.804399,693
192,3.824419,250,3.824419,369
193,3.844439,200,3.844439,237
194,3.864459,247,3.864459,253
195,3.884478,224,3.884478,280
196,3.904498,254,3.904498,329
197,3.924518,294,3.924518,472
198,3.944537,342,3.944537,646
199,3.964557,473,3.964557,900
200,3.984577,560,3.984577,1109
201,4.004596,588,4.004596,1346
202,4.024616,535,4.024616,1406
203,4.044636,543,4.044636,1221
204,4.064656,381,4.064656,900
205,4.084675,315,4.084675,652
206,4.104695,252,4.104695,440
207,4.124715,195,4.124715,309
208,4.144734,200,4.144734,226
209,4.164754,189,4.164754,209
210,4.184774,157,4.184774,231
211,4.204793,160,4.204793,197
212,4.224813,151,4.224813,223
213,4.244833,163,4.244833,230
214,4.264853,165,4.264853,222
215,4.284872,165,4.284872,225
216,4.304892,171,4.304892,222
217,4.324912,155,4.324912,224
218,4.344932,147,4.344932,240
219,4.364951,174,4.364951,252
220,4.384971,148,4.384971,214
221,4.404991,151,4.404991,254
222,4.42501,156,4.42501,278
223,4.44503,174,4.44503,283
224,4.46505,186,4.46505,271
225,4.485069,184,4.485069,274
226,4.505089,186,4.505089,268
227,4.525109,153,4.525109,295
228,4.545128,157,4.545128,297
229,4.565148,154,4.565148,283
230,4.585168,162,4.585168,245
231,4.605187,140,4.605187,256
232,4.625207,153,4.625207,264
233,4.645227,151,4.645227,274
234,4.665246,120,4.665246,266
235,4.685266,128,4.685266,255
236,4.705286,128,4.705286,272
237,4.725306,126,4.725306,272
238,4.745326,131,4.745326,293
239,4.765345,123,4.765345,268
240,4.785365,133,4.785365,249
241,4.805385,118,4.805385,266
242,4.825404,123,4.825404,305
243,4.845424,148,4.845424,239
244,4.865444,121,4.865444,297
245,4.885463,128,4.885463,260
246,4.905483,142,4.905483,264
247,4.925503,116,4.925503,272
248,4.945522,100,4.945522,303
249,4.965542,117,4.965542,317
250,4.985562,122,4.985562,289
251,5.005581,95,5.005581,298
252,5.025601,108,5.025601,318
253,5.045621,102,5.045621,314
254,5.06564,112,5.06564,292
255,5.08566,103,5.08566,305
256,5.10568,92,5.10568,320
257,5.1257,102,5.1257,282
258,5.14572,99,5.14572,303
259,5.165739,89,5.165739,307
260,5.185759,112,5.185759,331
261,5.205779,92,5.205779,359
262,5.225798,104,5.225798,337
263,5.245818,114,5.245818,326
264,5.265838,87,5.265838,383
265,5.285857,119,5.285857,378
266,5.305877,104,5.305877,401
267,5.325897,119,5.325897,426
268,5.345916,134,5.345916,396
269,5.365936,134,5.365936,432
270,5.385956,156,5.385956,482
271,5.405975,186,5.405975,476
272,5.425995,157,5.425995,481
273,5.446015,155,5.446015,500
274,5.466034,134,5.466034,435
275,5.486054,140,5.486054,413
276,5.506074,104,5.506074,384
277,5.526094,107,5.526094,398
278,5.546113,96,5.546113,366
279,5.566133,92,5.566133,362
280,5.586153,73,5.586153,409
281,5.606173,69,5.606173,365
282,5.626192,89,5.626192,375
283,5.646212,78,5.646212,387
284,5.666232,87,5.666232,435
285,5.686251,80,5.686251,370
286,5.706271,78,5.706271,391
287,5.726291,120,5.726291,404
288,5.74631,94,5.74631,403
289,5.76633,117,5.76633,456
290,5.78635,193,5.78635,506
291,5.80637,260,5.80637,579
292,5.826389,444,5.826389,733
293,5.846409,598,5.846409,782
294,5.866429,724,5.866429,938
295,5.886448,852,5.886448,986
296,5.906468,855,5.906468,1047
297,5.926488,751,5.926488,945
298,5.946507,621,5.946507,868
299,5.966527,444,5.966527,758
300,5.986547,299,5.986547,614
301,6.006567,174,6.006567,528
302,6.026586,135,6.026586,469
303,6.046606,89,6.046606,477
304,6.066626,81,6.066626,496
305,6.086646,77,6.086646,455
306,6.106665,66,6.106665,452
307,6.126685,66,6.126685,500
308,6.146705,59,6.146705,495
309,6.166724,83,6.166724,539
310,6.186744,67,6.186744,550
311,6.206764,80,6.206764,607
312,6.226783,84,6.226783,600
313,6.246803,120,6.246803,631
314,6.266823,171,6.266823,732
315,6.286842,287,6.286842,726
316,6.306862,454,6.306862,866
317,6.326882,747,6.326882,1031
318,6.346901,1021,6.346901,1174
319,6.366921,1302,6.366921,1358
320,6.386941,1468,6.386941,1511
321,6.40696,1603,6.40696,1520
322,6.42698,1467,6.42698,1402
323,6.447,1258,6.447,1292
324,6.46702,990,6.46702,1035
325,6.48704,631,6.48704,809
326,6.507059,432,6.507059,763
327,6.527079,269,6.527079,637
328,6.547099,190,6.547099,547
329,6.567118,103,6.567118,509
330,6.587138,79,6.587138,491
331,6.607158,69,6.607158,450
332,6.627177,55,6.627177,512
333,6.647197,51,6.647197,458
334,6.667217,44,6.667217,464
335,6.687236,42,6.687236,459
336,6.707256,55,6.707256,441
337,6.727276,32,6.727276,435
338,6.747295,42,6.747295,442
339,6.767315,50,6.767315,439
340,6.787335,39,6.787335,476
341,6.807354,48,6.807354,449
342,6.827374,48,6.827374,463
343,6.847394,44,6.847394,467
344,6.867414,49,6.867414,462
345,6.887434,58,6.887434,490
346,6.907453,61,6.907453,496
347,6.927473,64,6.927473,504
348,6.947493,82,6.947493,466
349,6.967512,139,6.967512,528
350,6.987532,168,6.987532,554
351,7.007552,210,7.007552,580
352,7.027571,269,7.027571,579
353,7.047591,245,7.047591,532
354,7.067611,279,7.067611,557
355,7.08763,244,7.08763,579
356,7.10765,196,7.10765,542
357,7.12767,170,7.12767,481
358,7.147689,140,7.147689,465
359,7.167709,96,7.167709,517
360,7.187729,72,7.187729,454
361,7.207748,45,7.207748,433
362,7.227768,44,7.227768,467
363,7.247788,38,7.247788,458
364,7.267808,42,7.267808,489
365,7.287827,42,7.287827,479
366,7.307847,47,7.307847,454
367,7.327867,56,7.327867,510
368,7.347887,81,7.347887,477
369,7.367906,117,7.367906,447
370,7.387926,194,7.387926,503
371,7.407946,232,7.407946,461
372,7.427965,300,7.427965,486
373,7.447985,435,7.447985,494
374,7.468005,454,7.468005,535
375,7.488024,434,7.488024,457
376,7.508044,369,7.508044,544
377,7.528064,320,7.528064,449
378,7.548083,228,7.548083,488
379,7.568103,164,7.568103,415
380,7.588123,98,7.588123,419
381,7.608143,75,7.608143,392
382,7.628162,57,7.628162,455
383,7.648182,53,7.648182,433
384,7.668202,35,7.668202,413
385,7.688221,47,7.688221,440
386,7.708241,52,7.708241,414
387,7.728261,39,7.728261,466
388,7.748281,56,7.748281,449
389,7.7683,52,7.7683,445
390,7.78832,67,7.78832,433
391,7.80834,62,7.80834,415
392,7.828359,73,7.828359,457
393,7.848379,117,7.848379,424
394,7.868399,208,7.868399,501
395,7.888419,320,7.888419,483
396,7.908438,560,7.908438,544
397,7.928458,983,7.928458,617
398,7.948478,1602,7.948478,734
399,7.968497,2324,7.968497,921
400,7.988517,3205,7.988517,1111
401,8.008536,4044,8.008536,1310
402,8.028557,4724,8.028557,1377
403,8.048576,4823,8.048576,1472
404,8.068596,4544,8.068596,1413
405,8.088615,3735,8.088615,1232
406,8.108635,3010,8.108635,1022
407,8.128654,2142,8.128654,910
408,8.148675,1383,8.148675,742
409,8.168694,833,8.168694,637
410,8.188714,498,8.188714,515
411,8.208734,279,8.208734,498
412,8.228753,174,8.228753,487
413,8.248773,164,8.248773,426
414,8.268793,122,8.268793,459
415,8.288813,148,8.288813,456
