Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CK002PA2705-00032-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,02/08/2023 11:44:22 AM
TotalElapsedTimeInSeconds,60
TotalLiveTime,45.732
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name, 13
UserCustomField,ID, 13
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.9001642,0.9001642,0.2090289,0,0,False,False
13,Al,PercentWeight,0.04459057,0.04459057,0.0251548,0,0,False,False
14,Si,PercentWeight,0.1323237,0.1323237,0.01184196,0,0,False,False
15,P,PercentWeight,0.1012068,0.0487068,0.004808862,0,0,False,False
16,S,PercentWeight,0.2204238,0.1789238,0.003628625,0,0,False,False
17,Cl,PercentWeight,0.0310341,0.0310341,0.01234412,0,0,False,False
19,K,PercentWeight,0.7799929,0.6924929,0.003972188,0,0,False,False
20,Ca,PercentWeight,1.268459,1.268459,0.00371035,0,0,False,False
22,Ti,PercentWeight,0.001159404,0.001159404,0.000217171,0,0,False,False
23,V,PercentWeight,0,0,3.203474E-05,0,0,False,False
24,Cr,PercentWeight,0.002040746,0.002040746,0.0002037715,0,0,False,False
25,Mn,PercentWeight,0.09192194,0.09192194,0.0008974215,0,0,False,False
26,Fe,PercentWeight,0.03125943,0.03125943,0.0006683982,0,0,False,False
28,Ni,PercentWeight,0,0,8.117791E-05,0,0,False,False
29,Cu,PercentWeight,0.02268296,0.02268296,0.0001911192,0,0,False,False
30,Zn,PercentWeight,0.002380573,0.002380573,0.0001036381,0,0,False,False
33,As,PercentWeight,0,0,8.478635E-05,0,0,False,False
34,Se,PercentWeight,0.0001817036,0.0001817036,5.564938E-05,0,0,False,False
35,Br,PercentWeight,0.001067027,0.001067027,0.0001001443,0,0,False,False
37,Rb,PercentWeight,0.00133299,0.00133299,0.0001278784,0,0,False,False
38,Sr,PercentWeight,0.0113394,0.0113394,0.0001451792,0,0,False,False
42,Mo,PercentWeight,5.891081E-05,5.891081E-05,6.702697E-05,0,0,False,False
48,Cd,PercentWeight,0.0008625353,0.0008625353,0.0002179493,0,0,False,False
56,Ba,PercentWeight,0.003025038,0.003025038,0.003346093,0,0,False,False
80,Hg,PercentWeight,0,0,9.202984E-06,0,0,False,False
82,Pb,PercentWeight,0.0001031252,0.0001031252,0.0002658329,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
61,1.201853,599,1.201853,48
62,1.221873,634,1.221873,44
63,1.241893,613,1.241893,58
64,1.261912,645,1.261912,42
65,1.281932,576,1.281932,32
66,1.301952,626,1.301952,27
67,1.321971,634,1.321971,21
68,1.341991,610,1.341991,15
69,1.362011,539,1.362011,11
70,1.38203,592,1.38203,17
71,1.40205,569,1.40205,23
72,1.42207,617,1.42207,33
73,1.44209,585,1.44209,46
74,1.462109,541,1.462109,53
75,1.482129,571,1.482129,68
76,1.502149,595,1.502149,60
77,1.522168,569,1.522168,81
78,1.542188,563,1.542188,123
79,1.562208,552,1.562208,130
80,1.582227,551,1.582227,104
81,1.602247,505,1.602247,78
82,1.622267,529,1.622267,48
83,1.642287,526,1.642287,34
84,1.662306,510,1.662306,30
85,1.682326,489,1.682326,70
86,1.702346,521,1.702346,103
87,1.722365,533,1.722365,126
88,1.742385,515,1.742385,141
89,1.762405,522,1.762405,138
90,1.782424,504,1.782424,128
91,1.802444,470,1.802444,70
92,1.822464,516,1.822464,60
93,1.842484,529,1.842484,59
94,1.862503,513,1.862503,70
95,1.882523,573,1.882523,83
96,1.902543,536,1.902543,142
97,1.922562,550,1.922562,201
98,1.942582,521,1.942582,272
99,1.962602,559,1.962602,288
100,1.982621,545,1.982621,362
101,2.002641,508,2.002641,374
102,2.022661,490,2.022661,297
103,2.042681,494,2.042681,240
104,2.0627,497,2.0627,139
105,2.08272,456,2.08272,97
106,2.10274,450,2.10274,66
107,2.122759,493,2.122759,82
108,2.142779,479,2.142779,75
109,2.162799,481,2.162799,96
110,2.182818,473,2.182818,83
111,2.202838,491,2.202838,126
112,2.222858,443,2.222858,200
113,2.242877,474,2.242877,423
114,2.262897,454,2.262897,757
115,2.282917,501,2.282917,1130
116,2.302937,548,2.302937,1309
117,2.322956,507,2.322956,1290
118,2.342976,456,2.342976,963
119,2.362996,439,2.362996,602
120,2.383015,395,2.383015,341
121,2.403035,434,2.403035,244
122,2.423055,412,2.423055,207
123,2.443075,421,2.443075,212
124,2.463094,411,2.463094,209
125,2.483114,441,2.483114,181
126,2.503134,389,2.503134,194
127,2.523153,423,2.523153,202
128,2.543173,429,2.543173,215
129,2.563193,436,2.563193,260
130,2.583213,442,2.583213,399
131,2.603232,487,2.603232,703
132,2.623252,483,2.623252,1122
133,2.643272,466,2.643272,1791
134,2.663291,437,2.663291,2521
135,2.683311,429,2.683311,3088
136,2.703331,359,2.703331,3202
137,2.723351,417,2.723351,2791
138,2.74337,378,2.74337,1985
139,2.76339,361,2.76339,1502
140,2.78341,410,2.78341,1356
141,2.803429,326,2.803429,1592
142,2.823449,354,2.823449,1851
143,2.843469,405,2.843469,1807
144,2.863488,387,2.863488,1776
145,2.883508,390,2.883508,1555
146,2.903528,417,2.903528,1516
147,2.923548,482,2.923548,1520
148,2.943567,528,2.943567,1701
149,2.963587,502,2.963587,1667
150,2.983607,477,2.983607,1500
151,3.003626,439,3.003626,1126
152,3.023646,390,3.023646,775
153,3.043666,381,3.043666,536
154,3.063685,362,3.063685,357
155,3.083705,362,3.083705,290
156,3.103725,361,3.103725,302
157,3.123744,359,3.123744,327
158,3.143764,363,3.143764,339
159,3.163784,361,3.163784,394
160,3.183804,434,3.183804,491
161,3.203823,521,3.203823,680
162,3.223843,654,3.223843,1169
163,3.243863,1013,3.243863,2337
164,3.263882,1444,3.263882,3994
165,3.283902,2028,3.283902,5894
166,3.303922,2242,3.303922,7489
167,3.323941,2280,3.323941,7628
168,3.343961,1952,3.343961,6350
169,3.363981,1317,3.363981,4386
170,3.384001,886,3.384001,2570
171,3.40402,583,3.40402,1251
172,3.42404,477,3.42404,607
173,3.44406,446,3.44406,337
174,3.464079,503,3.464079,303
175,3.484099,544,3.484099,324
176,3.504119,506,3.504119,431
177,3.524138,593,3.524138,594
178,3.544158,623,3.544158,929
179,3.564178,695,3.564178,1394
180,3.584198,961,3.584198,2197
181,3.604217,1295,3.604217,3531
182,3.624237,2056,3.624237,5944
183,3.644257,3231,3.644257,9329
184,3.664276,4207,3.664276,12784
185,3.684296,4877,3.684296,15066
186,3.704316,4776,3.704316,14559
187,3.724335,3862,3.724335,12231
188,3.744355,2734,3.744355,8350
189,3.764375,1707,3.764375,4862
190,3.784395,912,3.784395,2211
191,3.804414,538,3.804414,1037
192,3.824434,337,3.824434,525
193,3.844454,319,3.844454,336
194,3.864473,285,3.864473,292
195,3.884493,307,3.884493,326
196,3.904513,344,3.904513,410
197,3.924532,368,3.924532,627
198,3.944552,531,3.944552,968
199,3.964572,708,3.964572,1493
200,3.984591,814,3.984591,1994
201,4.004611,918,4.004611,2274
202,4.024631,954,4.024631,2413
203,4.044651,838,4.044651,2045
204,4.064671,638,4.064671,1524
205,4.08469,509,4.08469,997
206,4.10471,354,4.10471,553
207,4.12473,298,4.12473,383
208,4.144749,253,4.144749,283
209,4.164769,212,4.164769,205
210,4.184789,231,4.184789,218
211,4.204808,220,4.204808,200
212,4.224828,199,4.224828,197
213,4.244848,199,4.244848,232
214,4.264867,208,4.264867,191
215,4.284887,188,4.284887,206
216,4.304907,226,4.304907,197
217,4.324926,208,4.324926,215
218,4.344946,206,4.344946,225
219,4.364966,171,4.364966,203
220,4.384985,193,4.384985,224
221,4.405005,186,4.405005,214
222,4.425025,206,4.425025,280
223,4.445045,238,4.445045,291
224,4.465065,209,4.465065,311
225,4.485084,222,4.485084,313
226,4.505104,209,4.505104,285
227,4.525124,214,4.525124,309
228,4.545143,203,4.545143,292
229,4.565163,160,4.565163,265
230,4.585183,193,4.585183,261
231,4.605202,191,4.605202,246
232,4.625222,166,4.625222,244
233,4.645242,166,4.645242,269
234,4.665261,175,4.665261,249
235,4.685281,164,4.685281,263
236,4.705301,163,4.705301,251
237,4.72532,170,4.72532,270
238,4.74534,153,4.74534,244
239,4.76536,166,4.76536,273
240,4.785379,166,4.785379,245
241,4.805399,179,4.805399,275
242,4.825419,142,4.825419,266
243,4.845439,166,4.845439,303
244,4.865458,182,4.865458,293
245,4.885478,162,4.885478,309
246,4.905498,159,4.905498,288
247,4.925518,155,4.925518,283
248,4.945537,159,4.945537,288
249,4.965557,151,4.965557,286
250,4.985577,161,4.985577,277
251,5.005596,120,5.005596,293
252,5.025616,143,5.025616,284
253,5.045636,145,5.045636,302
254,5.065655,132,5.065655,261
255,5.085675,135,5.085675,275
256,5.105695,147,5.105695,294
257,5.125715,108,5.125715,321
258,5.145734,128,5.145734,303
259,5.165754,119,5.165754,273
260,5.185774,111,5.185774,317
261,5.205793,155,5.205793,355
262,5.225813,117,5.225813,332
263,5.245833,124,5.245833,313
264,5.265852,128,5.265852,349
265,5.285872,125,5.285872,387
266,5.305892,144,5.305892,398
267,5.325912,135,5.325912,398
268,5.345931,172,5.345931,390
269,5.365951,172,5.365951,400
270,5.385971,177,5.385971,424
271,5.40599,213,5.40599,464
272,5.42601,199,5.42601,427
273,5.44603,198,5.44603,445
274,5.46605,173,5.46605,462
275,5.486069,150,5.486069,388
276,5.506089,141,5.506089,364
277,5.526109,115,5.526109,355
278,5.546128,117,5.546128,382
279,5.566148,136,5.566148,377
280,5.586168,97,5.586168,336
281,5.606187,95,5.606187,357
282,5.626207,119,5.626207,344
283,5.646227,99,5.646227,368
284,5.666246,109,5.666246,413
285,5.686266,93,5.686266,345
286,5.706286,111,5.706286,411
287,5.726305,109,5.726305,440
288,5.746325,154,5.746325,440
289,5.766345,214,5.766345,509
290,5.786365,342,5.786365,556
291,5.806385,581,5.806385,815
292,5.826404,837,5.826404,1064
293,5.846424,1301,5.846424,1380
294,5.866444,1591,5.866444,1621
295,5.886463,1819,5.886463,1834
296,5.906483,1964,5.906483,1872
297,5.926503,1755,5.926503,1860
298,5.946522,1377,5.946522,1481
299,5.966542,927,5.966542,1216
300,5.986562,584,5.986562,879
301,6.006581,400,6.006581,655
302,6.026601,247,6.026601,542
303,6.046621,135,6.046621,477
304,6.06664,104,6.06664,465
305,6.08666,91,6.08666,455
306,6.10668,92,6.10668,443
307,6.126699,65,6.126699,440
308,6.146719,61,6.146719,485
309,6.166739,67,6.166739,463
310,6.186759,86,6.186759,521
311,6.206779,83,6.206779,534
312,6.226798,82,6.226798,560
313,6.246818,112,6.246818,565
314,6.266838,152,6.266838,628
315,6.286857,237,6.286857,673
316,6.306877,388,6.306877,783
317,6.326897,602,6.326897,867
318,6.346916,793,6.346916,1055
319,6.366936,1058,6.366936,1184
320,6.386956,1309,6.386956,1334
321,6.406975,1399,6.406975,1308
322,6.426995,1349,6.426995,1338
323,6.447015,1214,6.447015,1210
324,6.467034,987,6.467034,1105
325,6.487054,753,6.487054,923
326,6.507074,576,6.507074,819
327,6.527093,400,6.527093,676
328,6.547113,290,6.547113,597
329,6.567133,219,6.567133,488
330,6.587152,134,6.587152,487
331,6.607172,100,6.607172,480
332,6.627192,84,6.627192,418
333,6.647212,66,6.647212,432
334,6.667232,52,6.667232,449
335,6.687251,50,6.687251,448
336,6.707271,46,6.707271,439
337,6.727291,51,6.727291,463
338,6.74731,48,6.74731,443
339,6.76733,43,6.76733,469
340,6.78735,49,6.78735,424
341,6.807369,44,6.807369,468
342,6.827389,61,6.827389,447
343,6.847409,59,6.847409,476
344,6.867428,48,6.867428,504
345,6.887448,55,6.887448,448
346,6.907468,55,6.907468,505
347,6.927488,89,6.927488,500
348,6.947507,78,6.947507,473
349,6.967527,123,6.967527,460
350,6.987547,157,6.987547,510
351,7.007566,207,7.007566,497
352,7.027586,235,7.027586,519
353,7.047606,275,7.047606,515
354,7.067626,245,7.067626,611
355,7.087645,243,7.087645,544
356,7.107665,198,7.107665,498
357,7.127685,158,7.127685,472
358,7.147704,112,7.147704,467
359,7.167724,89,7.167724,475
360,7.187744,70,7.187744,434
361,7.207764,51,7.207764,472
362,7.227783,45,7.227783,453
363,7.247803,60,7.247803,422
364,7.267823,44,7.267823,477
365,7.287842,50,7.287842,461
366,7.307862,51,7.307862,487
367,7.327882,73,7.327882,451
368,7.347901,103,7.347901,475
369,7.367921,152,7.367921,523
370,7.387941,209,7.387941,470
371,7.40796,316,7.40796,488
372,7.42798,423,7.42798,504
373,7.448,509,7.448,500
374,7.468019,497,7.468019,542
375,7.488039,559,7.488039,460
376,7.508059,469,7.508059,475
377,7.528079,398,7.528079,458
378,7.548099,264,7.548099,429
379,7.568118,205,7.568118,457
380,7.588138,148,7.588138,457
381,7.608158,83,7.608158,429
382,7.628177,62,7.628177,407
383,7.648197,48,7.648197,433
384,7.668217,45,7.668217,412
385,7.688236,29,7.688236,409
386,7.708256,47,7.708256,479
387,7.728276,40,7.728276,443
388,7.748295,45,7.748295,425
389,7.768315,47,7.768315,446
390,7.788335,44,7.788335,418
391,7.808354,43,7.808354,447
392,7.828374,51,7.828374,422
393,7.848394,64,7.848394,424
394,7.868413,95,7.868413,423
395,7.888433,134,7.888433,460
396,7.908453,247,7.908453,466
397,7.928473,453,7.928473,516
398,7.948493,736,7.948493,584
399,7.968512,1049,7.968512,645
400,7.988532,1417,7.988532,712
401,8.008552,1808,8.008552,808
402,8.028571,2097,8.028571,883
403,8.048591,2125,8.048591,845
404,8.06861,2002,8.06861,835
405,8.088631,1675,8.088631,787
406,8.10865,1403,8.10865,720
407,8.12867,920,8.12867,607
408,8.148689,618,8.148689,537
409,8.168709,398,8.168709,476
410,8.188728,275,8.188728,433
411,8.208749,179,8.208749,435
412,8.228768,132,8.228768,432
413,8.248788,133,8.248788,451
414,8.268807,141,8.268807,387
