,ChannelStartInKeV,ChannelCount
10,0.2010272,415.6470588235295
11,0.2210469,1137.2352941176473
12,0.2410666,1820.058823529412
13,0.2610863,2119.6470588235293
14,0.281106,2184.705882352941
15,0.3011257,2191.705882352941
16,0.3211454,2192.2352941176478
17,0.3411651,2192.5882352941176
18,0.3611848,2192.8823529411766
19,0.3812045,2193.0
20,0.4012242,2193.1176470588234
21,0.4212439,2193.2352941176478
22,0.4412636,2193.294117647059
23,0.4612833,2193.3529411764707
24,0.481303,2193.352941176471
25,0.5013227,2185.058823529412
26,0.5213424,2160.5882352941176
27,0.5413621,1866.235294117647
28,0.5613818,1188.1176470588236
29,0.5814015,549.5882352941177
30,0.6014212,294.4705882352942
31,0.6214409,273.7058823529413
32,0.6414606,309.47058823529414
33,0.6614803,352.47058823529414
34,0.6815,395.5882352941177
35,0.7015197,437.05882352941177
36,0.7215394,476.11764705882354
37,0.7415591,515.1176470588236
38,0.7615788,556.764705882353
39,0.7815985,596.8823529411765
40,0.8016182,636.5882352941178
41,0.8216379,675.7058823529412
42,0.8416576,717.3529411764707
43,0.8616773,714.8235294117648
44,0.881697,711.0
45,0.9017167,707.7058823529412
46,0.9217364,701.6470588235295
47,0.9417561,691.8235294117648
48,0.9617758,682.7058823529412
49,0.9817955,674.8823529411766
50,1.001815,669.7058823529412
51,1.021835,662.5294117647059
52,1.041855,656.0000000000001
53,1.061874,655.0588235294118
54,1.081894,653.8823529411766
55,1.101914,649.9411764705882
56,1.121933,645.529411764706
57,1.141953,642.4705882352941
58,1.161973,639.7647058823529
59,1.181993,634.8235294117648
60,1.202012,628.5294117647059
61,1.222032,623.9411764705882
62,1.242052,617.5294117647059
63,1.262071,616.1764705882354
64,1.282091,616.5882352941177
65,1.302111,615.9411764705883
66,1.32213,617.0588235294118
67,1.34215,611.8235294117646
68,1.36217,611.6470588235295
69,1.38219,609.764705882353
70,1.402209,606.6470588235294
71,1.422229,602.6470588235295
72,1.442249,595.8823529411765
73,1.462268,590.2352941176471
74,1.482288,585.1176470588235
75,1.502308,580.2941176470588
76,1.522327,574.2352941176471
77,1.542347,569.9411764705883
78,1.562367,564.6470588235295
79,1.582387,561.3529411764706
80,1.602406,554.5882352941177
81,1.622426,548.4705882352941
82,1.642446,545.1764705882354
83,1.662465,541.2941176470589
84,1.682485,538.7058823529412
85,1.702505,536.2352941176471
86,1.722524,535.0588235294117
87,1.742544,532.8235294117648
88,1.762564,531.3529411764706
89,1.782584,532.6470588235295
90,1.802603,536.2352941176471
91,1.822623,533.764705882353
92,1.842643,534.5882352941177
93,1.862662,536.4705882352941
94,1.882682,535.8823529411765
95,1.902702,535.529411764706
96,1.922722,533.8235294117648
97,1.942741,535.0
98,1.962761,535.8235294117648
99,1.982781,533.2941176470588
100,2.0028,528.4117647058824
101,2.02282,524.7647058823529
102,2.04284,518.6470588235295
103,2.062859,513.2352941176471
104,2.082879,509.0588235294118
105,2.102899,505.7058823529412
106,2.122918,502.4117647058824
107,2.142938,496.6470588235295
108,2.162958,497.8235294117648
109,2.182978,492.2941176470589
110,2.202997,487.7058823529412
111,2.223017,482.529411764706
112,2.243037,476.11764705882354
113,2.263056,475.7647058823529
114,2.283076,469.4117647058824
115,2.303096,465.35294117647067
116,2.323116,461.3529411764706
117,2.343135,457.17647058823536
118,2.363155,457.1176470588236
119,2.383175,453.5882352941177
120,2.403194,453.05882352941177
121,2.423214,450.3529411764706
122,2.443234,448.1176470588236
123,2.463253,449.2352941176471
124,2.483273,451.2941176470589
125,2.503293,447.17647058823536
126,2.523313,446.5882352941177
127,2.543332,442.764705882353
128,2.563352,440.52941176470586
129,2.583372,442.7058823529412
130,2.603391,436.764705882353
131,2.623411,433.7647058823529
132,2.643431,432.6470588235295
133,2.66345,431.529411764706
134,2.68347,430.00000000000006
135,2.70349,425.6470588235295
136,2.72351,425.2941176470589
137,2.743529,425.7647058823529
138,2.763549,426.8235294117647
139,2.783569,428.05882352941177
140,2.803588,427.0588235294118
141,2.823608,425.5882352941177
142,2.843628,424.9411764705882
143,2.863647,421.8235294117647
144,2.883667,418.2352941176471
145,2.903687,416.1764705882353
146,2.923707,410.7058823529412
147,2.943726,408.6470588235295
148,2.963746,408.4705882352941
149,2.983766,406.4705882352941
150,3.003785,404.8235294117647
151,3.023805,409.764705882353
152,3.043825,422.7058823529412
153,3.063844,451.5882352941177
154,3.083864,511.8823529411766
155,3.103884,620.5294117647059
156,3.123904,786.8235294117648
157,3.143923,983.1176470588236
158,3.163943,1183.3529411764707
159,3.183963,1352.0588235294117
160,3.203982,1459.470588235294
161,3.224002,1519.4705882352944
162,3.244022,1547.1764705882354
163,3.264041,1557.3529411764707
164,3.284061,1567.5882352941178
165,3.304081,1575.5882352941178
166,3.3241,1590.6470588235295
167,3.34412,1603.0
168,3.36414,1619.0
169,3.38416,1630.3529411764707
170,3.404179,1630.4117647058824
171,3.424199,1608.764705882353
172,3.444219,1555.2941176470588
173,3.464238,1469.4705882352944
174,3.484258,1386.9411764705883
175,3.504278,1345.1764705882354
176,3.524297,1363.4705882352944
177,3.544317,1435.9411764705883
178,3.564337,1523.1176470588236
179,3.584357,1597.0588235294117
180,3.604376,1642.6470588235295
181,3.624396,1654.7058823529412
182,3.644416,1650.235294117647
183,3.664435,1633.9411764705883
184,3.684455,1615.5882352941178
185,3.704475,1589.0
186,3.724494,1559.1764705882356
187,3.744514,1523.7647058823532
188,3.764534,1477.764705882353
189,3.784554,1421.8823529411768
190,3.804573,1347.705882352941
191,3.824593,1242.8235294117649
192,3.844613,1098.0588235294117
193,3.864632,926.2352941176472
194,3.884652,762.9411764705884
195,3.904672,626.1176470588235
196,3.924692,527.1764705882354
197,3.944711,469.58823529411774
198,3.964731,443.4117647058823
199,3.984751,431.7058823529412
200,4.00477,422.00000000000006
201,4.02479,418.4117647058824
202,4.04481,415.3529411764706
203,4.064829,410.764705882353
204,4.084849,405.6470588235295
205,4.104869,398.17647058823536
206,4.124888,383.9411764705883
207,4.144908,360.17647058823536
