,ChannelStartInKeV,ChannelCount
10,0.2009601,409.1176470588236
11,0.2209798,1111.470588235294
12,0.2409994,1788.4117647058824
13,0.2610191,2091.0000000000005
14,0.2810389,2149.705882352941
15,0.3010586,2157.4705882352946
16,0.3210782,2158.4117647058824
17,0.341098,2158.529411764706
18,0.3611177,2158.705882352941
19,0.3811374,2159.1176470588234
20,0.4011571,2159.235294117647
21,0.4211768,2159.470588235294
22,0.4411965,2159.6470588235297
23,0.4612162,2159.764705882353
24,0.4812359,2159.5294117647063
25,0.5012556,2152.9411764705883
26,0.5212753,2130.4117647058824
27,0.541295,1849.3529411764705
28,0.5613146,1197.529411764706
29,0.5813344,566.4705882352941
30,0.6013541,308.4705882352942
31,0.6213738,297.29411764705884
32,0.6413935,335.4705882352942
33,0.6614132,378.764705882353
34,0.6814328,422.11764705882354
35,0.7014526,466.9411764705882
36,0.7214723,509.0588235294118
37,0.741492,550.6470588235294
38,0.7615117,592.8823529411765
39,0.7815314,635.7647058823529
40,0.8015511,677.3529411764706
41,0.8215708,719.1764705882352
42,0.8415905,763.9411764705883
43,0.8616102,755.7058823529412
44,0.8816299,750.7058823529412
45,0.9016496,739.5294117647059
46,0.9216693,734.529411764706
47,0.941689,730.6470588235295
48,0.9617087,722.7058823529412
49,0.9817284,715.4117647058824
50,1.001748,709.764705882353
51,1.021768,706.1764705882354
52,1.041788,700.2352941176471
53,1.061807,697.0588235294118
54,1.081827,694.3529411764707
55,1.101847,689.7058823529412
56,1.121866,685.4705882352943
57,1.141886,682.1764705882354
58,1.161906,679.7647058823529
59,1.181925,671.529411764706
60,1.201945,666.2352941176472
61,1.221965,659.2352941176471
62,1.241984,655.0588235294118
63,1.262004,651.4705882352941
64,1.282024,646.7647058823529
65,1.302044,641.0588235294118
66,1.322063,638.0588235294119
67,1.342083,637.4117647058824
68,1.362103,631.6470588235294
69,1.382122,628.4705882352941
70,1.402142,625.2352941176471
71,1.422162,618.4117647058823
72,1.442181,611.8823529411765
73,1.462201,607.5294117647059
74,1.482221,601.0000000000001
75,1.502241,593.1176470588236
76,1.52226,584.529411764706
77,1.54228,578.6470588235294
78,1.5623,574.7647058823529
79,1.582319,569.2352941176471
80,1.602339,561.1764705882354
81,1.622359,555.4117647058824
82,1.642379,551.8823529411766
83,1.662398,545.3529411764706
84,1.682418,539.0
85,1.702438,537.2352941176471
86,1.722457,533.1176470588235
87,1.742477,529.8823529411765
88,1.762497,529.8235294117649
89,1.782516,532.4117647058823
90,1.802536,531.4705882352941
91,1.822556,531.3529411764706
92,1.842576,531.9411764705883
93,1.862595,536.3529411764706
94,1.882615,537.8235294117646
95,1.902635,536.7058823529412
96,1.922654,536.3529411764706
97,1.942674,537.0588235294118
98,1.962694,536.529411764706
99,1.982713,535.7647058823529
100,2.002733,536.2352941176471
101,2.022753,533.4705882352941
102,2.042773,531.1176470588235
103,2.062792,528.2941176470589
104,2.082812,524.5882352941177
105,2.102832,521.764705882353
106,2.122851,520.1764705882352
107,2.142871,517.1176470588235
108,2.162891,513.8235294117648
109,2.18291,507.5294117647059
110,2.20293,504.05882352941177
111,2.22295,499.4705882352941
112,2.24297,494.17647058823536
113,2.262989,491.8235294117648
114,2.283009,488.8823529411764
115,2.303029,487.2941176470589
116,2.323048,484.764705882353
117,2.343068,482.2352941176471
118,2.363088,479.58823529411774
119,2.383107,476.4117647058824
120,2.403127,472.2941176470589
121,2.423147,471.4705882352941
122,2.443166,470.11764705882354
123,2.463186,466.8823529411765
124,2.483206,463.11764705882354
125,2.503226,459.3529411764706
126,2.523245,455.764705882353
127,2.543265,451.5882352941177
128,2.563285,447.4705882352941
129,2.583304,442.7647058823529
130,2.603324,440.9411764705884
131,2.623344,438.2941176470589
132,2.643363,435.23529411764713
133,2.663383,432.05882352941177
134,2.683403,427.2941176470589
135,2.703423,426.0
136,2.723442,423.5294117647059
137,2.743462,427.00000000000006
138,2.763482,428.6470588235295
139,2.783501,431.6470588235295
140,2.803521,433.4117647058824
141,2.823541,435.17647058823536
142,2.843561,437.05882352941177
143,2.86358,440.1764705882353
144,2.8836,438.8235294117648
145,2.90362,436.4705882352941
146,2.923639,435.764705882353
147,2.943659,431.4117647058824
148,2.963679,428.7058823529412
149,2.983699,425.6470588235295
150,3.003718,425.5294117647059
151,3.023738,428.1764705882353
152,3.043758,432.8823529411765
153,3.063777,452.6470588235295
154,3.083797,484.5882352941178
155,3.103817,546.2352941176471
156,3.123836,636.3529411764705
157,3.143856,747.2352941176471
158,3.163876,856.2941176470588
159,3.183896,943.9411764705884
160,3.203915,1002.470588235294
161,3.223935,1036.1176470588236
162,3.243955,1051.7058823529412
163,3.263974,1058.4117647058824
164,3.283994,1067.764705882353
165,3.304014,1077.0
166,3.324033,1088.7058823529412
167,3.344053,1099.6470588235295
168,3.364073,1109.9411764705883
169,3.384093,1117.7058823529412
170,3.404112,1113.9411764705883
171,3.424132,1097.9411764705883
172,3.444152,1059.529411764706
173,3.464171,1006.529411764706
174,3.484191,950.8823529411766
175,3.504211,921.4705882352944
176,3.52423,928.0588235294116
177,3.54425,970.4117647058824
178,3.56427,1017.8823529411766
179,3.58429,1057.3529411764707
180,3.604309,1080.1764705882354
181,3.624329,1082.294117647059
182,3.644349,1074.5882352941178
183,3.664368,1059.529411764706
184,3.684388,1041.1764705882354
185,3.704408,1021.529411764706
