,ChannelStartInKeV,ChannelCount
10,0.2009848,406.7058823529412
11,0.2210045,1095.5882352941178
12,0.2410242,1761.8235294117649
13,0.2610439,2056.294117647059
14,0.2810636,2118.411764705883
15,0.3010833,2125.2352941176478
16,0.321103,2126.0000000000005
17,0.3411227,2126.411764705883
18,0.3611424,2126.529411764706
19,0.3811621,2126.764705882353
20,0.4011818,2127.0
21,0.4212015,2127.2352941176478
22,0.4412212,2127.3529411764707
23,0.4612409,2127.352941176471
24,0.4812606,2127.0
25,0.5012803,2120.3529411764707
26,0.5213,2095.058823529412
27,0.5413197,1814.411764705883
28,0.5613394,1170.0000000000005
29,0.5813591,550.2352941176471
30,0.6013788,297.41176470588243
31,0.6213985,281.9411764705883
32,0.6414182,320.82352941176475
33,0.6614379,362.1764705882353
34,0.6814576,404.2941176470589
35,0.7014773,449.52941176470586
36,0.721497,492.9411764705883
37,0.7415167,536.8235294117648
38,0.7615364,578.9411764705883
39,0.7815561,620.8235294117648
40,0.8015758,662.7647058823529
41,0.8215955,700.8235294117646
42,0.8416152,743.4705882352943
43,0.8616349,738.529411764706
44,0.8816546,731.0
45,0.9016743,729.0588235294118
46,0.921694,721.0588235294118
47,0.9417137,721.4117647058823
48,0.9617334,711.8235294117648
49,0.9817531,708.1764705882354
50,1.001773,704.3529411764707
51,1.021793,699.5882352941178
52,1.041812,692.9411764705882
53,1.061832,690.1764705882354
54,1.081852,684.9411764705883
55,1.101871,681.1764705882354
56,1.121891,676.0
57,1.141911,670.8823529411766
58,1.16193,668.8235294117648
59,1.18195,659.1764705882354
60,1.20197,654.7647058823528
61,1.22199,650.0000000000001
62,1.242009,645.1176470588235
63,1.262029,640.9411764705883
64,1.282049,632.8823529411766
65,1.302068,630.8235294117649
66,1.322088,625.8823529411766
67,1.342108,623.3529411764706
68,1.362127,618.9411764705883
69,1.382147,616.6470588235294
70,1.402167,612.5882352941177
71,1.422186,606.5882352941178
72,1.442206,600.4117647058823
73,1.462226,595.8823529411764
74,1.482246,593.2352941176471
75,1.502265,587.0
76,1.522285,586.8823529411765
77,1.542305,581.2941176470588
78,1.562324,578.2941176470588
79,1.582344,570.4117647058823
80,1.602364,568.1176470588235
81,1.622384,567.7058823529412
82,1.642403,565.8823529411765
83,1.662423,559.8823529411765
84,1.682443,558.8235294117648
85,1.702462,561.8823529411765
86,1.722482,556.0588235294118
87,1.742502,553.2352941176471
88,1.762522,556.1764705882352
89,1.782541,557.1176470588235
90,1.802561,559.1764705882354
91,1.822581,556.2941176470588
92,1.8426,559.5882352941177
93,1.86262,556.4117647058823
94,1.88264,555.4705882352941
95,1.902659,552.3529411764706
96,1.922679,553.2941176470588
97,1.942699,552.1176470588235
98,1.962718,547.5294117647059
99,1.982738,542.6470588235295
100,2.002758,540.3529411764706
101,2.022778,533.2352941176471
102,2.042797,526.0588235294118
103,2.062817,525.1764705882352
104,2.082837,522.5882352941177
105,2.102856,517.3529411764706
106,2.122876,518.7647058823529
107,2.142896,520.1764705882354
108,2.162915,518.4117647058824
109,2.182935,516.5882352941177
110,2.202955,515.7647058823529
111,2.222975,513.2941176470589
112,2.242994,511.0588235294118
113,2.263014,508.8823529411765
114,2.283034,506.2941176470589
115,2.303053,503.23529411764713
116,2.323073,502.4705882352941
117,2.343093,499.5882352941176
118,2.363112,498.8235294117647
119,2.383132,495.764705882353
120,2.403152,497.5882352941177
121,2.423172,500.529411764706
122,2.443191,510.0588235294118
123,2.463211,511.11764705882354
124,2.483231,514.5882352941177
125,2.50325,515.1764705882354
126,2.52327,514.9411764705883
127,2.54329,514.0588235294117
128,2.563309,509.2941176470588
129,2.583329,505.11764705882354
130,2.603349,502.00000000000006
131,2.623369,495.0
132,2.643388,493.4705882352942
133,2.663408,490.8823529411765
134,2.683428,490.1764705882353
135,2.703447,487.35294117647067
136,2.723467,485.6470588235295
137,2.743487,480.23529411764713
138,2.763506,474.8235294117648
139,2.783526,464.4117647058824
140,2.803546,459.11764705882354
141,2.823566,448.35294117647055
142,2.843585,447.1764705882353
143,2.863605,438.3529411764706
144,2.883625,435.9411764705884
145,2.903644,436.2941176470589
146,2.923664,435.4117647058824
147,2.943684,433.9411764705883
148,2.963703,434.4705882352942
149,2.983723,433.9411764705883
150,3.003743,432.58823529411774
151,3.023763,432.1764705882353
