,ChannelStartInKeV,ChannelCount
10,0.2009674,409.35294117647067
11,0.2209871,1098.7647058823532
12,0.2410068,1764.4705882352944
13,0.2610265,2064.0
14,0.2810462,2125.588235294118
15,0.3010659,2132.5882352941176
16,0.3210856,2133.352941176471
17,0.3411053,2133.529411764706
18,0.361125,2133.764705882353
19,0.3811447,2133.882352941176
20,0.4011644,2134.0
21,0.4211841,2134.058823529412
22,0.4412038,2134.470588235294
23,0.4612235,2134.470588235294
24,0.4812432,2134.235294117647
25,0.5012629,2127.6470588235293
26,0.5212826,2103.705882352942
27,0.5413023,1822.352941176471
28,0.561322,1181.5882352941178
29,0.5813417,565.3529411764705
30,0.6013615,314.9411764705883
31,0.6213812,302.5294117647059
32,0.6414008,342.4117647058824
33,0.6614205,386.1176470588235
34,0.6814402,429.05882352941177
35,0.7014599,473.0
36,0.7214797,516.7058823529412
37,0.7414994,560.0588235294118
38,0.761519,604.3529411764706
39,0.7815387,649.7647058823529
40,0.8015584,691.8235294117648
41,0.8215781,736.5882352941177
42,0.8415979,782.0588235294119
43,0.8616176,776.2352941176473
44,0.8816373,772.2941176470589
45,0.9016569,766.1176470588235
46,0.9216766,758.1176470588235
47,0.9416963,750.7058823529411
48,0.9617161,744.8235294117646
49,0.9817358,736.7058823529412
50,1.001755,733.1176470588235
51,1.021775,727.8823529411765
52,1.041795,723.0588235294117
53,1.061815,719.2352941176471
54,1.081834,716.1764705882352
55,1.101854,712.4705882352941
56,1.121874,707.0588235294118
57,1.141893,702.2941176470589
58,1.161913,695.2352941176471
59,1.181933,689.8235294117648
60,1.201952,683.235294117647
61,1.221972,676.8823529411765
62,1.241992,671.2941176470589
63,1.262012,667.1764705882354
64,1.282031,662.1764705882354
65,1.302051,656.4705882352941
66,1.322071,656.1176470588236
67,1.34209,653.9411764705883
68,1.36211,653.1764705882352
69,1.38213,650.2941176470588
70,1.402149,644.8823529411766
71,1.422169,640.3529411764706
72,1.442189,634.0588235294117
73,1.462209,626.8235294117648
74,1.482228,622.4117647058824
75,1.502248,615.4117647058824
76,1.522268,607.4117647058823
77,1.542287,601.4117647058824
78,1.562307,594.4705882352941
79,1.582327,588.7647058823529
80,1.602347,581.4117647058824
81,1.622366,578.1176470588235
82,1.642386,571.2352941176471
83,1.662406,564.529411764706
84,1.682425,557.1764705882354
85,1.702445,553.9411764705883
86,1.722465,550.0
87,1.742484,551.2941176470588
88,1.762504,550.4117647058824
89,1.782524,552.2941176470589
90,1.802544,554.2941176470588
91,1.822563,556.5882352941177
92,1.842583,556.1176470588236
93,1.862603,556.9411764705883
94,1.882622,558.1764705882354
95,1.902642,558.0
96,1.922662,557.8235294117646
97,1.942681,559.0
98,1.962701,554.6470588235294
99,1.982721,555.0588235294118
100,2.002741,552.6470588235294
101,2.02276,552.1176470588236
102,2.04278,547.5882352941177
103,2.0628,545.9411764705883
104,2.082819,537.4117647058823
105,2.102839,531.0
106,2.122859,525.1764705882354
107,2.142878,522.6470588235294
108,2.162898,519.4117647058824
109,2.182918,521.4705882352941
110,2.202938,517.5294117647059
111,2.222957,512.4117647058824
112,2.242977,509.7058823529412
113,2.262997,505.4705882352941
114,2.283016,501.58823529411774
115,2.303036,499.35294117647067
116,2.323056,492.9411764705883
117,2.343076,490.4705882352941
118,2.363095,486.6470588235295
119,2.383115,485.2352941176472
120,2.403135,482.29411764705895
121,2.423154,483.05882352941177
122,2.443174,483.05882352941177
123,2.463194,482.1764705882353
124,2.483213,477.8823529411765
125,2.503233,474.8823529411765
126,2.523253,468.7058823529412
127,2.543272,464.5882352941177
128,2.563292,462.5294117647059
129,2.583312,459.11764705882354
130,2.603332,458.5882352941177
131,2.623351,456.2941176470589
132,2.643371,453.5882352941177
133,2.663391,452.529411764706
134,2.68341,450.6470588235295
135,2.70343,449.7058823529413
136,2.72345,447.4705882352942
137,2.743469,449.05882352941177
138,2.763489,451.5294117647059
139,2.783509,455.8235294117648
140,2.803529,457.7647058823529
141,2.823548,458.0588235294118
142,2.843568,456.3529411764706
143,2.863588,453.5882352941177
144,2.883607,451.1764705882353
145,2.903627,449.8823529411765
146,2.923647,448.8823529411765
147,2.943666,444.5882352941177
148,2.963686,441.5882352941177
149,2.983706,441.4117647058824
150,3.003726,440.35294117647067
151,3.023745,442.23529411764713
152,3.043765,446.1764705882354
153,3.063785,460.8235294117648
154,3.083804,489.4705882352942
155,3.103824,546.7058823529412
156,3.123844,625.1764705882354
157,3.143863,719.0000000000001
158,3.163883,811.7058823529412
159,3.183903,888.2352941176472
160,3.203923,939.3529411764706
161,3.223942,966.4117647058824
162,3.243962,979.8235294117648
163,3.263982,987.8235294117648
164,3.284001,994.7647058823528
165,3.304021,1000.3529411764708
166,3.324041,1006.9411764705884
167,3.34406,1021.1176470588236
168,3.36408,1027.3529411764705
169,3.3841,1035.764705882353
170,3.404119,1041.764705882353
171,3.424139,1041.9411764705883
172,3.444159,1040.7058823529414
173,3.464179,1069.3529411764707
174,3.484198,1155.9411764705883
175,3.504218,1312.0
